,0,1,2,3
e6999850,1.0,0.0,0.0,0.0
e6398108,1.0,0.0,1.0,0.0
e7091038,1.0,1.0,1.0,1.0
e6995788,1.0,0.0,0.0,1.0
e6495156,1.0,0.0,0.0,0.0
e6511380,0.0,0.0,1.0,0.0
e7097848,1.0,0.0,1.0,0.0
e7047690,1.0,1.0,1.0,1.0
e231198,1.0,0.0,0.0,0.0
e6844352,0.0,1.0,1.0,1.0
e6381648,0.0,0.0,1.0,0.0
e6907614,1.0,1.0,0.0,0.0
e7108268,0.0,0.0,0.0,1.0
e7114024,0.0,1.0,1.0,0.0
e6017634,1.0,0.0,0.0,0.0
e6920340,1.0,0.0,1.0,0.0
e7012008,0.0,0.0,1.0,0.0
e7071554,0.0,1.0,0.0,1.0
e6406014,0.0,1.0,0.0,0.0
e7001586,0.0,0.0,1.0,0.0
e7132640,1.0,0.0,0.0,0.0
e7133994,0.0,1.0,1.0,1.0
e6335678,1.0,0.0,0.0,0.0
e6919884,1.0,1.0,0.0,0.0
e7118596,0.0,1.0,0.0,1.0
e6601230,1.0,0.0,0.0,0.0
e7132506,0.0,0.0,0.0,1.0
e7134194,0.0,1.0,0.0,0.0
e6817946,0.0,1.0,0.0,1.0
e6977026,0.0,1.0,1.0,1.0
e7126226,1.0,1.0,1.0,1.0
e6988348,0.0,0.0,0.0,1.0
e7072218,0.0,1.0,1.0,0.0
e6197824,0.0,1.0,1.0,1.0
e6060834,0.0,1.0,0.0,0.0
e6274324,1.0,0.0,0.0,0.0
e7128400,1.0,1.0,1.0,1.0
e6545458,1.0,0.0,0.0,0.0
e6335964,0.0,0.0,1.0,0.0
e160688,0.0,1.0,1.0,0.0
e6900272,0.0,1.0,0.0,1.0
e6809470,0.0,0.0,0.0,1.0
e7013606,0.0,1.0,1.0,0.0
e7068380,1.0,1.0,1.0,1.0
e7073056,0.0,1.0,1.0,0.0
e6546246,0.0,1.0,0.0,0.0
e6569352,0.0,0.0,1.0,0.0
e7107078,1.0,1.0,1.0,0.0
e7113610,0.0,0.0,0.0,1.0
e7109954,1.0,0.0,1.0,0.0
e7113538,0.0,0.0,0.0,1.0
e7104938,1.0,1.0,1.0,0.0
e7135470,1.0,1.0,1.0,1.0
e7131040,1.0,1.0,1.0,1.0
e6997826,1.0,0.0,0.0,0.0
e7050410,1.0,1.0,1.0,1.0
e6963712,0.0,1.0,1.0,1.0
e7016614,0.0,1.0,1.0,1.0
e6792482,1.0,1.0,1.0,0.0
e6827250,1.0,1.0,1.0,0.0
e6529016,0.0,1.0,0.0,0.0
e6524764,0.0,0.0,0.0,1.0
e6029618,0.0,1.0,0.0,1.0
e7018104,0.0,1.0,0.0,0.0
e7108062,0.0,0.0,0.0,1.0
e6993342,0.0,1.0,1.0,0.0
e7106012,1.0,0.0,0.0,0.0
e6526364,1.0,0.0,0.0,0.0
e7112816,1.0,0.0,0.0,0.0
e6625354,1.0,0.0,0.0,0.0
e6417554,1.0,0.0,0.0,1.0
e6736824,1.0,0.0,0.0,1.0
e6898580,1.0,1.0,1.0,1.0
e7104780,0.0,1.0,1.0,1.0
e6126406,0.0,1.0,1.0,0.0
e7104782,0.0,0.0,0.0,1.0
e6527856,1.0,0.0,0.0,0.0
e6866870,0.0,1.0,1.0,0.0
e7063700,1.0,1.0,1.0,0.0
e7020130,1.0,0.0,0.0,0.0
e6971420,0.0,1.0,1.0,1.0
e7133460,0.0,0.0,1.0,1.0
e6533056,0.0,0.0,0.0,1.0
e7018132,0.0,1.0,0.0,0.0
e6103544,1.0,0.0,0.0,1.0
e6878348,1.0,0.0,0.0,0.0
e6541892,0.0,0.0,1.0,0.0
e6544642,1.0,0.0,0.0,0.0
e6788668,1.0,1.0,0.0,0.0
e7013626,0.0,0.0,0.0,1.0
e6968744,1.0,1.0,1.0,0.0
e7093822,0.0,1.0,1.0,0.0
e6947794,1.0,0.0,0.0,1.0
e7054414,0.0,1.0,1.0,0.0
e6924066,0.0,1.0,1.0,1.0
e6886926,0.0,1.0,0.0,1.0
e7132046,1.0,1.0,1.0,1.0
e6346870,0.0,0.0,1.0,0.0
e7003450,0.0,0.0,1.0,1.0
e6476352,0.0,0.0,1.0,0.0
e6332942,1.0,0.0,0.0,0.0
e6546950,0.0,0.0,1.0,0.0
e6555342,0.0,0.0,1.0,0.0
e215308,1.0,0.0,0.0,0.0
e6596818,1.0,0.0,0.0,0.0
e154206,0.0,1.0,0.0,0.0
e7074846,1.0,0.0,0.0,1.0
e6600730,1.0,0.0,0.0,0.0
e7055442,1.0,1.0,1.0,1.0
e7009506,1.0,0.0,0.0,0.0
e6813436,1.0,0.0,1.0,0.0
e7013590,1.0,0.0,0.0,0.0
e7132158,1.0,1.0,1.0,1.0
e6343012,0.0,0.0,0.0,1.0
e7008012,0.0,1.0,0.0,0.0
e7058588,0.0,1.0,1.0,0.0
e6519104,0.0,1.0,0.0,0.0
e6610524,0.0,0.0,1.0,0.0
e7095462,1.0,1.0,1.0,1.0
e6533222,0.0,0.0,0.0,1.0
e6940374,1.0,1.0,1.0,0.0
e139402,0.0,0.0,1.0,0.0
e7009612,0.0,1.0,0.0,0.0
e7134616,0.0,0.0,1.0,0.0
e7089728,0.0,1.0,1.0,1.0
e5980142,0.0,0.0,1.0,0.0
e203344,0.0,0.0,0.0,1.0
e6188574,0.0,1.0,1.0,0.0
e6420906,0.0,0.0,0.0,1.0
e5945998,0.0,0.0,0.0,1.0
e6424354,0.0,0.0,0.0,1.0
e6989762,0.0,0.0,0.0,1.0
e7015970,0.0,0.0,0.0,1.0
e6471850,0.0,0.0,1.0,1.0
e6460526,1.0,0.0,0.0,0.0
e6522356,0.0,1.0,0.0,0.0
e7012932,0.0,0.0,1.0,0.0
e7126126,1.0,1.0,0.0,0.0
e6496008,0.0,1.0,0.0,0.0
e6527976,0.0,0.0,1.0,0.0
e7078616,0.0,1.0,1.0,0.0
e6434924,0.0,0.0,1.0,0.0
e6128262,0.0,0.0,1.0,0.0
e7020972,1.0,0.0,0.0,0.0
e6880808,1.0,0.0,1.0,0.0
e6409022,1.0,0.0,0.0,0.0
e7103348,1.0,1.0,1.0,1.0
e7081586,1.0,1.0,1.0,1.0
e7065058,0.0,1.0,1.0,0.0
e7068540,1.0,1.0,1.0,1.0
e6543392,1.0,0.0,0.0,0.0
e6078272,1.0,0.0,1.0,0.0
e7053430,1.0,0.0,0.0,1.0
e6974972,1.0,1.0,1.0,1.0
e7019738,1.0,0.0,1.0,0.0
e7108702,0.0,0.0,1.0,1.0
e7124290,1.0,1.0,1.0,1.0
e190570,1.0,0.0,0.0,0.0
e7135566,1.0,1.0,1.0,1.0
e6511210,0.0,1.0,0.0,0.0
e7111282,0.0,0.0,1.0,1.0
e7047022,0.0,1.0,1.0,1.0
e6957354,0.0,1.0,1.0,0.0
e7097602,1.0,1.0,1.0,1.0
e6889434,0.0,1.0,1.0,0.0
e7063594,1.0,0.0,1.0,1.0
e7136032,1.0,1.0,1.0,1.0
e6477614,1.0,0.0,1.0,0.0
e6185944,0.0,1.0,0.0,0.0
e6511288,0.0,0.0,0.0,1.0
e6839654,0.0,1.0,1.0,0.0
e6486516,0.0,0.0,1.0,0.0
e6964664,0.0,1.0,0.0,1.0
e6788036,1.0,0.0,0.0,0.0
e6606136,1.0,0.0,0.0,0.0
e6962632,1.0,0.0,0.0,0.0
e7005968,0.0,0.0,1.0,0.0
e7069142,0.0,1.0,1.0,0.0
e7117878,1.0,1.0,1.0,1.0
e7127260,1.0,1.0,1.0,1.0
e6779020,1.0,0.0,0.0,1.0
e7114160,1.0,0.0,0.0,0.0
e6902118,0.0,1.0,1.0,1.0
e6611058,1.0,0.0,0.0,0.0
e7119090,1.0,0.0,0.0,1.0
e7130544,1.0,1.0,1.0,1.0
e6536486,1.0,0.0,0.0,0.0
e7013594,0.0,1.0,1.0,0.0
e140280,0.0,1.0,0.0,1.0
e189654,0.0,1.0,1.0,1.0
e6862950,1.0,0.0,0.0,1.0
e7131530,1.0,1.0,1.0,1.0
e6549892,1.0,0.0,0.0,0.0
e7102192,0.0,1.0,0.0,1.0
e6402662,0.0,0.0,0.0,1.0
e6552520,0.0,1.0,0.0,0.0
e6510230,0.0,1.0,0.0,1.0
e7013870,0.0,0.0,0.0,1.0
e6875806,1.0,0.0,0.0,1.0
e7110196,0.0,0.0,0.0,1.0
e7131028,1.0,1.0,1.0,1.0
e6826748,1.0,1.0,0.0,0.0
e6640048,0.0,1.0,1.0,0.0
e6993306,0.0,0.0,1.0,1.0
e7017944,1.0,1.0,0.0,0.0
e7103200,1.0,1.0,1.0,1.0
e7121222,1.0,0.0,0.0,1.0
e6694504,1.0,0.0,0.0,1.0
e5958124,0.0,0.0,0.0,0.0
e7125616,0.0,0.0,1.0,1.0
e7131532,1.0,1.0,1.0,1.0
e7124770,1.0,1.0,0.0,1.0
e6791800,0.0,1.0,1.0,0.0
e6850018,1.0,0.0,0.0,1.0
e5981376,0.0,0.0,1.0,0.0
e6367410,1.0,0.0,0.0,0.0
e6526254,0.0,0.0,1.0,0.0
e6730958,0.0,0.0,1.0,1.0
e6355652,0.0,0.0,0.0,0.0
e6534824,0.0,1.0,0.0,0.0
e7091322,1.0,1.0,1.0,1.0
e7016272,0.0,0.0,0.0,1.0
e7126154,0.0,1.0,1.0,1.0
e6469956,0.0,0.0,1.0,0.0
e7101682,1.0,1.0,1.0,1.0
e6704578,0.0,1.0,0.0,1.0
e6953376,1.0,1.0,1.0,1.0
e6752276,1.0,0.0,0.0,0.0
e7002122,0.0,1.0,0.0,0.0
e193372,1.0,0.0,0.0,0.0
e6823056,0.0,0.0,1.0,1.0
e7014408,0.0,0.0,1.0,0.0
e7130794,1.0,1.0,1.0,1.0
e6231892,1.0,1.0,0.0,0.0
e6730214,0.0,0.0,1.0,1.0
e7006924,0.0,0.0,0.0,1.0
e7021422,0.0,1.0,0.0,0.0
e6550948,1.0,0.0,0.0,0.0
e7057150,1.0,0.0,0.0,1.0
e7070756,0.0,1.0,0.0,0.0
e6349844,0.0,1.0,0.0,0.0
e6886242,0.0,1.0,1.0,1.0
e6468698,0.0,1.0,0.0,0.0
e6968136,0.0,1.0,1.0,1.0
e7011140,0.0,0.0,0.0,1.0
e6301504,0.0,0.0,0.0,1.0
e317874,0.0,0.0,0.0,1.0
e317876,0.0,0.0,1.0,1.0
e6960364,1.0,1.0,0.0,0.0
e7017508,0.0,0.0,1.0,0.0
e6285152,0.0,0.0,1.0,0.0
e6447188,0.0,1.0,0.0,0.0
e6903750,0.0,1.0,1.0,0.0
e6628364,1.0,0.0,0.0,1.0
e6190902,0.0,1.0,0.0,0.0
e6498458,0.0,1.0,1.0,0.0
e7021608,0.0,1.0,0.0,0.0
e6595768,1.0,1.0,1.0,0.0
e7095674,0.0,1.0,0.0,1.0
e6507430,0.0,1.0,0.0,0.0
e7127046,1.0,1.0,1.0,1.0
e7012840,0.0,1.0,1.0,1.0
e7012842,1.0,0.0,0.0,0.0
e7100848,1.0,1.0,1.0,0.0
e6960370,1.0,1.0,0.0,1.0
e7034044,1.0,1.0,0.0,0.0
e5977852,0.0,0.0,0.0,0.0
e7129082,1.0,1.0,1.0,1.0
e6890962,0.0,1.0,1.0,0.0
e6867446,1.0,0.0,0.0,1.0
e6508092,0.0,0.0,0.0,1.0
e7095608,1.0,1.0,1.0,1.0
e6535014,1.0,0.0,0.0,0.0
e7052306,1.0,0.0,1.0,1.0
e7071286,1.0,1.0,1.0,1.0
e6117772,0.0,1.0,1.0,0.0
e6334710,0.0,0.0,1.0,0.0
e6852442,1.0,0.0,0.0,1.0
e7134796,1.0,1.0,1.0,1.0
e7107128,1.0,0.0,0.0,0.0
e7135326,0.0,1.0,1.0,1.0
e6281414,1.0,0.0,1.0,0.0
e5933868,0.0,0.0,1.0,0.0
e6439218,1.0,0.0,0.0,0.0
e342210,0.0,0.0,1.0,1.0
e6998710,0.0,0.0,0.0,1.0
e7011650,0.0,0.0,1.0,0.0
e7020924,0.0,0.0,1.0,0.0
e7136652,1.0,1.0,1.0,1.0
e6507600,0.0,0.0,1.0,0.0
e6953692,1.0,1.0,0.0,1.0
e7094074,0.0,1.0,1.0,1.0
e6522054,0.0,1.0,0.0,1.0
e7000866,0.0,0.0,0.0,1.0
e7020064,0.0,1.0,0.0,0.0
e5869522,0.0,1.0,0.0,1.0
e7007564,0.0,0.0,0.0,1.0
e6522402,0.0,1.0,0.0,0.0
e7051732,0.0,1.0,1.0,1.0
e7012860,1.0,0.0,0.0,1.0
e7134692,1.0,1.0,1.0,1.0
e7136216,1.0,1.0,1.0,1.0
e6698520,0.0,0.0,0.0,1.0
e6705208,0.0,0.0,1.0,1.0
e7102194,0.0,1.0,1.0,1.0
e6518178,0.0,0.0,1.0,0.0
e7135988,0.0,1.0,1.0,1.0
e287792,1.0,0.0,0.0,0.0
e7008756,1.0,0.0,0.0,0.0
e6886364,0.0,1.0,1.0,0.0
e6772654,0.0,0.0,1.0,0.0
e6390788,0.0,0.0,1.0,0.0
e7129610,0.0,1.0,1.0,0.0
e7120906,1.0,1.0,1.0,1.0
e7079252,0.0,1.0,1.0,0.0
e6989600,0.0,1.0,1.0,0.0
e7044980,1.0,0.0,0.0,1.0
e6394766,0.0,0.0,1.0,0.0
e6534466,0.0,0.0,1.0,1.0
e6999172,0.0,0.0,1.0,1.0
e6708428,0.0,1.0,1.0,1.0
e6290946,1.0,0.0,0.0,1.0
e351222,0.0,0.0,0.0,1.0
e6517818,1.0,0.0,0.0,0.0
e6921938,1.0,0.0,1.0,0.0
e354950,0.0,0.0,1.0,0.0
e6882278,1.0,0.0,1.0,0.0
e7136548,1.0,1.0,1.0,1.0
e6546664,1.0,0.0,0.0,0.0
e6848614,1.0,1.0,1.0,1.0
e6752120,1.0,0.0,1.0,1.0
e6489798,0.0,0.0,1.0,0.0
e7020676,0.0,1.0,0.0,1.0
e7100454,1.0,0.0,1.0,1.0
e7125676,1.0,1.0,0.0,0.0
e7102360,1.0,1.0,0.0,1.0
e6666122,1.0,0.0,0.0,1.0
e7003502,1.0,0.0,0.0,0.0
e6944590,1.0,0.0,1.0,1.0
e6997114,0.0,1.0,0.0,0.0
e6727926,0.0,1.0,1.0,0.0
e7132286,1.0,1.0,1.0,1.0
e6641114,1.0,0.0,0.0,1.0
e277580,0.0,0.0,0.0,1.0
e277582,1.0,0.0,0.0,0.0
e7008098,1.0,0.0,0.0,0.0
e7096770,0.0,1.0,1.0,1.0
e7018612,1.0,1.0,1.0,0.0
e6505834,0.0,0.0,1.0,0.0
e6540152,0.0,1.0,0.0,0.0
e6813346,0.0,0.0,1.0,1.0
e7129242,1.0,1.0,1.0,1.0
e7002628,0.0,1.0,0.0,0.0
e6502860,0.0,0.0,0.0,1.0
e266640,1.0,0.0,0.0,0.0
e6590644,1.0,0.0,0.0,0.0
e259832,1.0,0.0,0.0,1.0
e7129596,1.0,1.0,1.0,1.0
e6672878,0.0,1.0,0.0,1.0
e6859740,1.0,0.0,1.0,0.0
e7111858,0.0,0.0,1.0,0.0
e7113596,1.0,1.0,0.0,1.0
e6854326,0.0,1.0,0.0,1.0
e6551366,0.0,1.0,0.0,0.0
e7008690,0.0,0.0,0.0,1.0
e7136732,1.0,1.0,1.0,1.0
e6791772,0.0,0.0,1.0,1.0
e6926006,1.0,1.0,0.0,0.0
e6484146,0.0,0.0,0.0,1.0
e7135704,1.0,1.0,1.0,1.0
e6830828,0.0,1.0,1.0,1.0
e6999562,1.0,0.0,0.0,0.0
e6961152,1.0,1.0,1.0,1.0
e311122,0.0,1.0,1.0,0.0
e6992232,0.0,1.0,1.0,0.0
e7011102,0.0,0.0,1.0,0.0
e7012026,0.0,0.0,0.0,1.0
e7095444,1.0,1.0,0.0,0.0
e7115862,1.0,1.0,1.0,0.0
e6470192,1.0,0.0,0.0,0.0
e7127532,1.0,1.0,1.0,1.0
e7047366,0.0,0.0,1.0,1.0
e6834092,1.0,0.0,1.0,0.0
e7133208,1.0,0.0,0.0,0.0
e7016510,1.0,0.0,0.0,0.0
e7056824,0.0,1.0,1.0,1.0
e7128922,1.0,1.0,1.0,1.0
e7125014,1.0,1.0,1.0,0.0
e279538,0.0,0.0,0.0,0.0
e7136966,1.0,1.0,1.0,1.0
e6994604,1.0,0.0,0.0,0.0
e7095958,0.0,1.0,1.0,1.0
e7128022,1.0,1.0,1.0,1.0
e5801644,0.0,1.0,0.0,0.0
e7011914,0.0,1.0,0.0,0.0
e7101118,1.0,0.0,1.0,1.0
e7013436,0.0,0.0,1.0,0.0
e6467856,0.0,1.0,1.0,0.0
e6368086,0.0,0.0,1.0,0.0
e6417506,0.0,1.0,0.0,0.0
e7017990,0.0,1.0,0.0,0.0
e7106634,0.0,0.0,1.0,0.0
e6834872,0.0,0.0,0.0,1.0
e6872920,1.0,0.0,0.0,0.0
e6841234,1.0,0.0,0.0,1.0
e6515176,1.0,0.0,0.0,0.0
e6449832,1.0,0.0,1.0,0.0
e7009146,0.0,0.0,0.0,1.0
e6427120,0.0,0.0,1.0,1.0
e6473640,0.0,1.0,0.0,1.0
e7136112,1.0,1.0,1.0,1.0
e6865278,1.0,0.0,0.0,0.0
e7002658,0.0,0.0,0.0,1.0
e7014228,0.0,1.0,0.0,0.0
e6567632,1.0,0.0,0.0,0.0
e6993568,0.0,0.0,1.0,0.0
e304608,0.0,0.0,0.0,0.0
e6279924,0.0,0.0,1.0,0.0
e7054362,0.0,1.0,1.0,0.0
e6103910,1.0,0.0,0.0,0.0
e6267470,0.0,1.0,1.0,0.0
e6991466,1.0,0.0,0.0,0.0
e7122996,0.0,1.0,1.0,0.0
e7008194,0.0,0.0,1.0,0.0
e6746576,0.0,1.0,1.0,0.0
e6529344,0.0,1.0,1.0,0.0
e6548474,0.0,1.0,0.0,0.0
e7090172,1.0,0.0,1.0,1.0
e7016386,0.0,1.0,0.0,0.0
e6496996,0.0,1.0,0.0,0.0
e6518360,0.0,0.0,1.0,0.0
e7020148,1.0,0.0,0.0,0.0
e7094010,0.0,1.0,1.0,0.0
e6895486,1.0,1.0,0.0,0.0
e7032968,1.0,1.0,1.0,1.0
e7134654,1.0,0.0,0.0,1.0
e7095300,1.0,0.0,0.0,1.0
e7121064,1.0,1.0,1.0,1.0
e7025094,1.0,1.0,0.0,0.0
e319468,0.0,1.0,0.0,0.0
e6999890,1.0,0.0,1.0,0.0
e7125238,1.0,1.0,1.0,1.0
e6473518,0.0,0.0,1.0,0.0
e7105512,0.0,0.0,0.0,1.0
e7108678,0.0,0.0,1.0,1.0
e7132978,1.0,1.0,1.0,1.0
e6431330,0.0,0.0,1.0,0.0
e6947396,1.0,1.0,1.0,1.0
e6906700,0.0,1.0,0.0,0.0
e6990958,1.0,0.0,0.0,0.0
e6551402,0.0,0.0,1.0,0.0
e6252460,0.0,0.0,0.0,1.0
e6854126,0.0,1.0,1.0,0.0
e7104642,0.0,1.0,1.0,0.0
e7099756,1.0,1.0,1.0,0.0
e7136280,1.0,1.0,1.0,1.0
e6926302,0.0,0.0,1.0,1.0
e6921592,1.0,0.0,0.0,0.0
e7095972,1.0,1.0,1.0,1.0
e5919962,1.0,0.0,0.0,1.0
e7069888,1.0,0.0,0.0,1.0
e6890598,1.0,1.0,1.0,1.0
e7127952,1.0,1.0,0.0,1.0
e6571236,1.0,0.0,0.0,0.0
e7115116,1.0,1.0,1.0,1.0
e7071826,0.0,1.0,1.0,0.0
e243480,0.0,0.0,1.0,0.0
e340600,1.0,1.0,1.0,1.0
e7120980,1.0,1.0,1.0,1.0
e245674,1.0,0.0,1.0,0.0
e7133002,1.0,0.0,0.0,0.0
e7133004,0.0,0.0,1.0,0.0
e6096350,0.0,1.0,0.0,1.0
e6161298,0.0,0.0,0.0,1.0
e7103956,0.0,1.0,1.0,1.0
e7135300,1.0,1.0,1.0,1.0
e6826960,1.0,0.0,0.0,0.0
e6517730,1.0,0.0,0.0,0.0
e6468380,1.0,0.0,1.0,0.0
e6511190,1.0,0.0,1.0,0.0
e6902162,0.0,1.0,1.0,0.0
e308284,1.0,0.0,0.0,0.0
e6802748,1.0,0.0,1.0,0.0
e7055990,0.0,1.0,1.0,1.0
e6441472,1.0,0.0,0.0,0.0
e6549428,0.0,0.0,0.0,1.0
e6926756,1.0,0.0,1.0,0.0
e284246,0.0,0.0,1.0,0.0
e6536000,1.0,0.0,0.0,0.0
e7011674,1.0,0.0,0.0,0.0
e7018246,0.0,0.0,0.0,1.0
e344186,1.0,0.0,1.0,0.0
e6521358,1.0,0.0,0.0,0.0
e7009504,1.0,0.0,0.0,1.0
e6796876,1.0,0.0,0.0,1.0
e6510356,1.0,0.0,0.0,0.0
e6516190,0.0,1.0,0.0,0.0
e6996002,1.0,0.0,0.0,0.0
e7106726,1.0,0.0,0.0,0.0
e6933470,1.0,0.0,1.0,0.0
e7125842,0.0,1.0,1.0,1.0
e7100510,1.0,1.0,1.0,1.0
e6266628,0.0,0.0,0.0,0.0
e7126302,1.0,1.0,1.0,1.0
e6482100,0.0,1.0,0.0,0.0
e7048624,0.0,0.0,1.0,1.0
e6532296,0.0,0.0,0.0,1.0
e6773284,0.0,0.0,1.0,1.0
e6542580,0.0,1.0,0.0,0.0
e7035504,1.0,1.0,1.0,1.0
e5999416,0.0,0.0,0.0,0.0
e6800984,0.0,1.0,1.0,1.0
e6536718,0.0,0.0,1.0,0.0
e6584410,0.0,1.0,0.0,0.0
e6839732,0.0,1.0,0.0,0.0
e5884452,0.0,0.0,0.0,1.0
e6907796,0.0,1.0,0.0,0.0
e6247042,0.0,0.0,1.0,0.0
e6546626,0.0,0.0,0.0,1.0
e6257568,1.0,0.0,1.0,0.0
e7021246,0.0,0.0,1.0,1.0
e7049994,1.0,1.0,1.0,1.0
e6764842,0.0,1.0,0.0,1.0
e333588,0.0,0.0,1.0,0.0
e6777862,0.0,1.0,0.0,0.0
e6691834,0.0,1.0,0.0,1.0
e7002406,0.0,0.0,0.0,1.0
e7087084,1.0,1.0,1.0,1.0
e7136710,1.0,1.0,1.0,1.0
e7016382,1.0,0.0,0.0,0.0
e6484968,0.0,0.0,0.0,1.0
e6401440,1.0,0.0,0.0,1.0
e5973566,0.0,0.0,0.0,1.0
e7107716,1.0,0.0,0.0,1.0
e7051574,1.0,1.0,1.0,1.0
e7135950,1.0,0.0,0.0,1.0
e7051232,1.0,0.0,0.0,1.0
e6495802,1.0,0.0,0.0,0.0
e7106270,1.0,0.0,0.0,1.0
e6487698,1.0,0.0,0.0,0.0
e6704892,0.0,0.0,0.0,1.0
e7121648,1.0,0.0,1.0,0.0
e7125740,1.0,1.0,1.0,1.0
e255456,1.0,1.0,0.0,0.0
e7014058,0.0,1.0,0.0,0.0
e7129958,1.0,1.0,1.0,0.0
e7136620,1.0,1.0,1.0,1.0
e7123418,1.0,1.0,1.0,1.0
e6524504,1.0,1.0,1.0,1.0
e6265614,1.0,0.0,0.0,0.0
e7080652,1.0,1.0,0.0,0.0
e314032,0.0,1.0,1.0,0.0
e6578108,0.0,1.0,0.0,0.0
e7130278,1.0,1.0,1.0,1.0
e6997232,0.0,1.0,0.0,0.0
e7019222,1.0,0.0,0.0,0.0
e6813768,0.0,1.0,1.0,1.0
e7113790,1.0,0.0,0.0,0.0
e6546608,1.0,0.0,1.0,0.0
e7003454,0.0,1.0,0.0,0.0
e7017478,0.0,0.0,0.0,1.0
e6546774,0.0,1.0,0.0,1.0
e7011776,1.0,0.0,0.0,0.0
e347196,0.0,0.0,1.0,0.0
e6886932,0.0,1.0,0.0,0.0
e7007616,0.0,1.0,0.0,0.0
e7086428,1.0,1.0,0.0,1.0
e6575314,1.0,0.0,0.0,0.0
e7128436,0.0,1.0,1.0,1.0
e7002908,1.0,0.0,0.0,0.0
e7038780,0.0,1.0,1.0,0.0
e7062606,0.0,1.0,0.0,1.0
e7111944,1.0,0.0,1.0,0.0
e6548258,1.0,0.0,0.0,0.0
e6595752,1.0,0.0,0.0,0.0
e6334156,0.0,1.0,1.0,0.0
e7130638,1.0,1.0,1.0,1.0
e6895520,0.0,1.0,1.0,0.0
e6546880,0.0,0.0,1.0,0.0
e6730528,0.0,0.0,0.0,1.0
e7005910,0.0,0.0,1.0,0.0
e7015192,0.0,0.0,0.0,1.0
e7118920,0.0,1.0,0.0,1.0
e7134808,1.0,1.0,1.0,1.0
e6546972,0.0,0.0,0.0,1.0
e6987232,0.0,1.0,0.0,0.0
e7124028,1.0,0.0,1.0,1.0
e7054412,1.0,1.0,1.0,1.0
e7011744,1.0,0.0,0.0,0.0
e7120320,0.0,1.0,1.0,0.0
e7011692,0.0,0.0,1.0,0.0
e7129134,1.0,1.0,1.0,0.0
e6026048,0.0,1.0,0.0,1.0
e317600,0.0,0.0,0.0,1.0
e317602,1.0,0.0,0.0,0.0
e6999040,0.0,1.0,0.0,0.0
e6999042,0.0,0.0,1.0,0.0
e7012466,1.0,0.0,0.0,1.0
e7094790,0.0,1.0,1.0,0.0
e7128160,1.0,0.0,1.0,1.0
e273882,1.0,0.0,0.0,0.0
e6960888,1.0,1.0,0.0,1.0
e6986252,1.0,1.0,1.0,1.0
e6438522,1.0,0.0,0.0,0.0
e7131886,1.0,1.0,1.0,1.0
e6506128,1.0,0.0,0.0,0.0
e7067174,0.0,1.0,1.0,1.0
e6934622,0.0,1.0,1.0,0.0
e6143096,0.0,0.0,1.0,0.0
e6863964,1.0,0.0,1.0,0.0
e7135508,1.0,1.0,1.0,0.0
e7127070,1.0,1.0,1.0,1.0
e6632726,0.0,0.0,1.0,0.0
e296428,0.0,0.0,0.0,1.0
e296430,0.0,0.0,1.0,0.0
e7108932,0.0,0.0,1.0,1.0
e320268,1.0,1.0,0.0,0.0
e6989842,0.0,1.0,0.0,0.0
e7015722,0.0,0.0,1.0,0.0
e6807364,1.0,0.0,1.0,0.0
e347658,0.0,0.0,1.0,0.0
e6125308,1.0,0.0,0.0,0.0
e6632136,0.0,1.0,1.0,0.0
e6972938,0.0,1.0,0.0,0.0
e350326,1.0,0.0,0.0,0.0
e6998530,0.0,0.0,1.0,0.0
e7118922,1.0,1.0,1.0,1.0
e6059628,1.0,0.0,1.0,1.0
e6913410,0.0,1.0,1.0,0.0
e7068746,1.0,0.0,0.0,1.0
e6783554,0.0,1.0,1.0,1.0
e6903680,1.0,1.0,1.0,1.0
e6230468,1.0,0.0,0.0,0.0
e7130226,1.0,1.0,1.0,1.0
e6440800,0.0,1.0,0.0,0.0
e6995236,0.0,0.0,0.0,1.0
e7079086,1.0,1.0,1.0,1.0
e6955628,1.0,1.0,1.0,1.0
e6572860,1.0,0.0,0.0,0.0
e6913040,1.0,1.0,1.0,0.0
e355096,0.0,1.0,0.0,1.0
e5996604,0.0,0.0,0.0,0.0
e7136274,1.0,1.0,1.0,1.0
e7120942,0.0,1.0,0.0,1.0
e6433164,0.0,0.0,0.0,1.0
e305708,1.0,0.0,0.0,0.0
e6837678,0.0,1.0,1.0,1.0
e284670,0.0,0.0,0.0,1.0
e284672,0.0,1.0,1.0,1.0
e6510460,0.0,1.0,1.0,0.0
e6941606,1.0,0.0,0.0,1.0
e7130664,1.0,1.0,1.0,1.0
e6761854,1.0,0.0,0.0,1.0
e7084540,0.0,1.0,1.0,0.0
e7086020,1.0,1.0,1.0,1.0
e6858302,0.0,1.0,1.0,0.0
e6558054,0.0,0.0,0.0,1.0
e7023392,1.0,0.0,0.0,0.0
e7108216,0.0,0.0,0.0,1.0
e7113578,1.0,1.0,1.0,0.0
e262122,1.0,0.0,0.0,0.0
e6940350,1.0,0.0,1.0,0.0
e6501340,0.0,0.0,1.0,0.0
e7059786,0.0,1.0,1.0,0.0
e6542876,0.0,1.0,0.0,0.0
e6992072,0.0,0.0,1.0,0.0
e6506534,0.0,0.0,0.0,1.0
e6814564,0.0,0.0,1.0,0.0
