,0,1,2,3,4
e6712066,0.0,0.0,1.0,0.0,0.0
e7400486,1.0,0.0,1.0,0.0,0.0
e7014720,1.0,0.0,0.0,1.0,0.0
e275818,0.0,0.0,0.0,0.0,1.0
e6863382,1.0,0.0,0.0,0.0,0.0
e7624160,1.0,1.0,1.0,1.0,1.0
e7285698,1.0,0.0,1.0,1.0,1.0
e7483492,0.0,1.0,1.0,1.0,0.0
e7604866,1.0,1.0,0.0,1.0,0.0
e7152310,0.0,0.0,1.0,0.0,0.0
e7617346,0.0,1.0,0.0,0.0,0.0
e6636980,1.0,0.0,0.0,0.0,0.0
e7525340,0.0,1.0,1.0,1.0,0.0
e7620100,1.0,1.0,1.0,1.0,0.0
e6827712,0.0,0.0,0.0,1.0,0.0
e7633906,1.0,1.0,0.0,1.0,1.0
e7483838,0.0,1.0,0.0,1.0,0.0
e6232592,0.0,0.0,0.0,1.0,1.0
e7504182,0.0,0.0,0.0,0.0,1.0
e7559630,0.0,0.0,0.0,1.0,1.0
e6458118,0.0,1.0,0.0,0.0,0.0
e6744782,1.0,0.0,0.0,0.0,1.0
e7244896,1.0,1.0,0.0,0.0,1.0
e7631954,1.0,1.0,0.0,1.0,1.0
e7462510,1.0,0.0,1.0,0.0,1.0
e7489838,0.0,1.0,0.0,1.0,0.0
e6810046,0.0,0.0,0.0,1.0,0.0
e7591424,0.0,1.0,0.0,0.0,0.0
e7640258,0.0,1.0,1.0,1.0,1.0
e347742,0.0,1.0,0.0,0.0,0.0
e7443760,0.0,1.0,0.0,0.0,0.0
e6887776,0.0,0.0,0.0,0.0,1.0
e7280870,1.0,0.0,0.0,1.0,1.0
e7214730,1.0,0.0,0.0,0.0,1.0
e7484814,0.0,0.0,1.0,0.0,0.0
e7493334,0.0,0.0,1.0,1.0,1.0
e6966706,0.0,0.0,1.0,0.0,1.0
e7500604,1.0,0.0,0.0,0.0,1.0
e7552670,1.0,1.0,1.0,1.0,1.0
e6883978,0.0,0.0,0.0,0.0,1.0
e7199568,1.0,1.0,1.0,1.0,1.0
e7632714,1.0,1.0,1.0,0.0,1.0
e7512064,0.0,0.0,0.0,0.0,1.0
e7515078,0.0,1.0,0.0,0.0,0.0
e6528128,0.0,1.0,0.0,0.0,0.0
e6926702,0.0,0.0,1.0,1.0,0.0
e7480102,0.0,1.0,1.0,1.0,0.0
e7559598,0.0,1.0,1.0,1.0,1.0
e7285934,0.0,1.0,0.0,0.0,1.0
e7595618,1.0,1.0,1.0,1.0,1.0
e7637760,1.0,1.0,1.0,1.0,1.0
e7463716,1.0,1.0,1.0,1.0,1.0
e358410,1.0,0.0,0.0,0.0,1.0
e6689818,0.0,0.0,0.0,0.0,1.0
e6789194,1.0,0.0,0.0,0.0,0.0
e6434934,1.0,0.0,0.0,0.0,0.0
e7522540,0.0,0.0,0.0,0.0,1.0
e260000,0.0,0.0,0.0,0.0,1.0
e6793170,0.0,0.0,0.0,1.0,0.0
e7636310,1.0,1.0,1.0,1.0,1.0
e6747954,0.0,0.0,0.0,0.0,1.0
e303188,0.0,0.0,0.0,0.0,1.0
e303190,0.0,0.0,0.0,1.0,0.0
e7641060,1.0,1.0,1.0,1.0,1.0
e7335020,1.0,1.0,1.0,0.0,0.0
e7329386,0.0,0.0,0.0,0.0,1.0
e7603374,1.0,1.0,1.0,0.0,0.0
e330566,1.0,0.0,0.0,0.0,0.0
e7372908,0.0,1.0,0.0,0.0,1.0
e367702,0.0,1.0,0.0,0.0,0.0
e6440110,0.0,0.0,0.0,0.0,1.0
e6685362,0.0,0.0,0.0,1.0,0.0
e7197742,1.0,0.0,0.0,0.0,1.0
e6854204,0.0,1.0,0.0,0.0,0.0
e6576136,0.0,1.0,0.0,0.0,0.0
e7481792,1.0,0.0,0.0,0.0,0.0
e6839318,0.0,0.0,0.0,1.0,0.0
e7627334,1.0,1.0,0.0,0.0,1.0
e7386614,1.0,1.0,1.0,1.0,1.0
e7279756,0.0,1.0,1.0,0.0,1.0
e7621486,0.0,1.0,0.0,0.0,0.0
e357768,1.0,0.0,0.0,0.0,0.0
e357770,1.0,1.0,0.0,0.0,0.0
e7488066,0.0,0.0,0.0,1.0,1.0
e6930886,1.0,0.0,0.0,1.0,0.0
e7564756,0.0,1.0,1.0,0.0,0.0
e6742206,0.0,0.0,1.0,0.0,0.0
e6904038,0.0,1.0,0.0,0.0,0.0
e7462232,1.0,1.0,1.0,0.0,0.0
e7605290,1.0,1.0,1.0,1.0,1.0
e7482720,1.0,0.0,0.0,0.0,1.0
e7625706,0.0,1.0,0.0,1.0,0.0
e6823538,0.0,0.0,0.0,1.0,0.0
e7489156,0.0,1.0,1.0,0.0,0.0
e6254922,0.0,0.0,1.0,0.0,0.0
e6692868,1.0,0.0,0.0,0.0,0.0
e7511488,0.0,0.0,0.0,0.0,1.0
e7631914,0.0,1.0,0.0,1.0,0.0
e7545506,0.0,1.0,0.0,1.0,0.0
e7280074,1.0,1.0,0.0,0.0,0.0
e6590604,1.0,0.0,0.0,0.0,0.0
e6809450,1.0,0.0,0.0,0.0,1.0
e6442732,0.0,0.0,1.0,0.0,0.0
e375516,0.0,0.0,1.0,1.0,0.0
e7634236,0.0,1.0,1.0,1.0,0.0
e7614188,0.0,1.0,0.0,1.0,1.0
e7501562,1.0,0.0,0.0,0.0,1.0
e7619898,0.0,1.0,0.0,0.0,0.0
e6847358,0.0,0.0,0.0,1.0,0.0
e7588302,0.0,1.0,0.0,1.0,0.0
e6432676,1.0,0.0,0.0,0.0,0.0
e7627064,0.0,1.0,0.0,1.0,1.0
e6795832,0.0,1.0,1.0,0.0,0.0
e6623298,0.0,1.0,0.0,0.0,0.0
e7574442,1.0,0.0,1.0,1.0,0.0
e7504220,0.0,0.0,0.0,1.0,0.0
e7609602,0.0,1.0,1.0,0.0,0.0
e6836652,0.0,0.0,0.0,0.0,1.0
e6899072,0.0,0.0,0.0,0.0,1.0
e6698272,0.0,0.0,0.0,1.0,0.0
e7547040,0.0,0.0,1.0,1.0,0.0
e6844946,0.0,0.0,1.0,0.0,0.0
e7302936,1.0,0.0,1.0,0.0,1.0
e7637646,1.0,0.0,0.0,0.0,1.0
e6851634,0.0,0.0,1.0,0.0,0.0
e6859728,0.0,0.0,0.0,1.0,1.0
e349730,1.0,0.0,0.0,0.0,0.0
e7187844,0.0,0.0,1.0,1.0,0.0
e7494372,0.0,0.0,0.0,1.0,0.0
e7598436,1.0,1.0,1.0,1.0,1.0
e7094038,1.0,0.0,1.0,0.0,0.0
e7322434,0.0,1.0,0.0,1.0,1.0
e6576892,0.0,0.0,0.0,1.0,0.0
e7576640,0.0,1.0,0.0,0.0,1.0
e7484880,1.0,0.0,0.0,0.0,1.0
e7550542,0.0,1.0,1.0,1.0,0.0
e7611104,1.0,1.0,0.0,1.0,1.0
e7576064,1.0,0.0,0.0,0.0,1.0
e295930,1.0,0.0,0.0,0.0,0.0
e295932,0.0,0.0,0.0,0.0,1.0
e7159910,0.0,1.0,0.0,0.0,1.0
e7499974,0.0,1.0,0.0,0.0,0.0
e7502846,0.0,0.0,0.0,1.0,0.0
e7637044,1.0,0.0,1.0,1.0,1.0
e7634538,1.0,1.0,1.0,0.0,1.0
e7567822,0.0,1.0,1.0,1.0,0.0
e287018,0.0,0.0,0.0,1.0,0.0
e6611140,0.0,0.0,1.0,0.0,0.0
e7602068,0.0,1.0,1.0,1.0,1.0
e6227510,0.0,1.0,0.0,0.0,1.0
e6805680,0.0,0.0,0.0,0.0,1.0
e7505838,0.0,1.0,1.0,0.0,0.0
e7577548,1.0,0.0,0.0,0.0,1.0
e7592838,1.0,1.0,0.0,0.0,1.0
e268302,0.0,0.0,1.0,0.0,0.0
e259972,0.0,1.0,0.0,0.0,1.0
e7504902,0.0,0.0,0.0,0.0,1.0
e7504904,0.0,1.0,0.0,0.0,0.0
e7619196,1.0,0.0,1.0,1.0,0.0
e7622124,0.0,1.0,0.0,0.0,1.0
e7626756,1.0,0.0,1.0,0.0,0.0
e335936,0.0,0.0,0.0,1.0,0.0
e335938,1.0,0.0,0.0,0.0,1.0
e6558676,0.0,0.0,1.0,0.0,0.0
e7296734,1.0,0.0,0.0,0.0,1.0
e7462112,1.0,0.0,1.0,1.0,1.0
e7507292,0.0,1.0,0.0,0.0,0.0
e326266,0.0,0.0,1.0,0.0,0.0
e7019266,0.0,1.0,1.0,0.0,0.0
e6804720,0.0,0.0,0.0,1.0,0.0
e7511458,0.0,0.0,1.0,0.0,0.0
e7322312,1.0,1.0,0.0,0.0,1.0
e7233782,0.0,1.0,1.0,0.0,0.0
e7226512,1.0,0.0,0.0,0.0,1.0
e6260420,0.0,0.0,0.0,1.0,0.0
e6781342,0.0,0.0,0.0,1.0,1.0
e297018,0.0,0.0,0.0,1.0,0.0
e7287910,1.0,0.0,0.0,0.0,1.0
e270062,0.0,0.0,1.0,0.0,0.0
e7488322,0.0,0.0,1.0,0.0,0.0
e6580944,0.0,0.0,0.0,0.0,1.0
e7152316,0.0,0.0,1.0,0.0,1.0
e7613254,1.0,1.0,0.0,1.0,1.0
e7641024,1.0,1.0,1.0,1.0,1.0
e7489064,0.0,0.0,1.0,0.0,0.0
e7516192,0.0,0.0,0.0,0.0,1.0
e7538010,1.0,0.0,0.0,1.0,0.0
e6895164,0.0,0.0,0.0,1.0,0.0
e7456962,0.0,1.0,1.0,0.0,0.0
e7438032,0.0,1.0,1.0,1.0,0.0
e7509984,0.0,0.0,0.0,1.0,0.0
e7562714,0.0,1.0,1.0,0.0,0.0
e294120,0.0,0.0,1.0,0.0,0.0
e6284438,0.0,0.0,1.0,0.0,0.0
e6779842,0.0,0.0,0.0,0.0,1.0
e7569198,0.0,0.0,1.0,1.0,0.0
e7509674,0.0,0.0,1.0,0.0,0.0
e7544016,1.0,0.0,1.0,0.0,1.0
e7632188,1.0,1.0,0.0,0.0,1.0
e6714738,0.0,0.0,0.0,0.0,1.0
e7361156,1.0,0.0,1.0,0.0,1.0
e7535136,0.0,1.0,0.0,1.0,0.0
e6680996,1.0,0.0,0.0,0.0,0.0
e6791682,0.0,1.0,0.0,0.0,0.0
e7423402,1.0,1.0,0.0,0.0,1.0
e7340290,1.0,0.0,0.0,0.0,1.0
e7634920,1.0,1.0,0.0,1.0,1.0
e7532578,0.0,1.0,1.0,0.0,0.0
e7565454,0.0,0.0,0.0,1.0,1.0
e7626346,0.0,1.0,1.0,1.0,1.0
e7544642,1.0,0.0,0.0,1.0,1.0
e7630174,1.0,0.0,0.0,0.0,1.0
e7619810,0.0,1.0,0.0,0.0,0.0
e7621672,1.0,0.0,1.0,1.0,1.0
e6807446,1.0,0.0,0.0,0.0,0.0
e6840226,1.0,0.0,0.0,0.0,0.0
e7611958,1.0,1.0,1.0,0.0,1.0
e6844378,0.0,1.0,0.0,0.0,0.0
e7163996,1.0,0.0,0.0,0.0,1.0
e339214,1.0,1.0,0.0,0.0,1.0
e7517522,1.0,0.0,0.0,0.0,1.0
e6652716,0.0,1.0,0.0,0.0,0.0
e7300976,1.0,1.0,0.0,1.0,0.0
e7549960,0.0,0.0,1.0,1.0,0.0
e7093404,1.0,0.0,0.0,0.0,1.0
e7610764,0.0,1.0,1.0,0.0,0.0
e6864670,0.0,1.0,0.0,0.0,0.0
e7434852,1.0,0.0,0.0,0.0,1.0
e7277528,1.0,0.0,0.0,0.0,1.0
e7474840,0.0,1.0,1.0,1.0,0.0
e6561884,0.0,0.0,0.0,1.0,0.0
e7496702,1.0,0.0,0.0,0.0,0.0
e6643094,0.0,1.0,0.0,0.0,0.0
e7491714,1.0,0.0,0.0,1.0,0.0
e293806,0.0,0.0,0.0,1.0,0.0
e7491656,0.0,0.0,1.0,0.0,0.0
e7509240,1.0,0.0,0.0,0.0,1.0
e343072,0.0,0.0,0.0,0.0,1.0
e343074,1.0,0.0,0.0,0.0,0.0
e7548662,0.0,0.0,0.0,1.0,1.0
e7386708,1.0,0.0,0.0,1.0,1.0
e7635914,0.0,1.0,1.0,1.0,0.0
e7619434,1.0,1.0,0.0,1.0,1.0
e7629320,1.0,1.0,0.0,1.0,1.0
e6864778,0.0,0.0,0.0,1.0,0.0
e7548422,0.0,0.0,1.0,1.0,0.0
e6645144,1.0,0.0,0.0,0.0,0.0
e6834612,0.0,0.0,0.0,1.0,0.0
e6868830,1.0,0.0,0.0,0.0,0.0
e7640120,1.0,1.0,0.0,1.0,1.0
e7081936,1.0,1.0,0.0,1.0,0.0
e6807962,0.0,1.0,0.0,0.0,0.0
e7589408,1.0,0.0,0.0,1.0,1.0
e7576648,0.0,1.0,1.0,0.0,1.0
e307438,0.0,0.0,1.0,0.0,0.0
e7637640,0.0,0.0,1.0,0.0,0.0
e7639882,0.0,1.0,1.0,1.0,1.0
e7638022,1.0,1.0,0.0,1.0,1.0
e6967096,0.0,0.0,0.0,0.0,1.0
e6649830,0.0,1.0,1.0,0.0,0.0
e7173106,1.0,0.0,0.0,1.0,1.0
e7630846,1.0,1.0,0.0,1.0,1.0
e6799208,0.0,1.0,1.0,0.0,0.0
e7592216,0.0,0.0,0.0,1.0,1.0
e7522738,0.0,1.0,0.0,1.0,1.0
e7582146,1.0,1.0,1.0,0.0,1.0
e7639940,1.0,1.0,0.0,1.0,1.0
e7587250,1.0,1.0,0.0,1.0,1.0
e7516288,0.0,1.0,1.0,0.0,0.0
e7533936,1.0,0.0,0.0,1.0,1.0
e7640064,1.0,1.0,1.0,1.0,1.0
e6256474,0.0,0.0,1.0,0.0,0.0
e7308308,0.0,0.0,0.0,0.0,1.0
e6900740,1.0,1.0,1.0,0.0,1.0
e7551542,0.0,0.0,1.0,1.0,1.0
e373130,0.0,0.0,1.0,0.0,0.0
e373132,1.0,0.0,1.0,1.0,1.0
e7379146,0.0,1.0,0.0,1.0,0.0
e7241446,0.0,0.0,0.0,1.0,1.0
e7481628,0.0,0.0,1.0,1.0,1.0
e7489196,0.0,0.0,0.0,1.0,0.0
e7007028,0.0,0.0,1.0,1.0,0.0
e7619996,1.0,0.0,0.0,0.0,0.0
e7616054,1.0,0.0,0.0,1.0,0.0
e7616056,1.0,0.0,1.0,1.0,0.0
e284084,1.0,0.0,0.0,0.0,0.0
e6152966,0.0,0.0,1.0,0.0,0.0
e7636390,1.0,1.0,1.0,1.0,1.0
e7484656,0.0,1.0,0.0,0.0,0.0
e7525344,1.0,1.0,1.0,1.0,1.0
e7603404,1.0,1.0,0.0,1.0,1.0
e7076752,0.0,1.0,0.0,1.0,0.0
e6839122,1.0,0.0,0.0,0.0,0.0
e359404,0.0,1.0,0.0,0.0,0.0
e7506242,0.0,0.0,1.0,0.0,0.0
e6799242,0.0,1.0,1.0,0.0,0.0
e277234,1.0,0.0,0.0,0.0,0.0
e6638120,0.0,0.0,1.0,0.0,0.0
e7510648,1.0,0.0,0.0,0.0,1.0
e6706274,1.0,0.0,0.0,0.0,1.0
e7620912,1.0,0.0,1.0,1.0,1.0
e7402936,0.0,1.0,1.0,0.0,0.0
e7452716,0.0,1.0,1.0,0.0,1.0
e302352,0.0,1.0,0.0,0.0,0.0
e7352358,0.0,0.0,1.0,0.0,1.0
e7219464,1.0,0.0,1.0,1.0,0.0
e7640792,1.0,1.0,1.0,1.0,1.0
e7630086,0.0,1.0,1.0,1.0,1.0
e7233650,0.0,0.0,1.0,1.0,0.0
e6817512,0.0,0.0,0.0,0.0,1.0
e7493422,1.0,0.0,0.0,0.0,0.0
e6622078,0.0,0.0,0.0,1.0,0.0
e7032576,1.0,0.0,0.0,0.0,1.0
e7576758,1.0,0.0,0.0,1.0,1.0
e7338754,1.0,0.0,0.0,0.0,1.0
e6391590,0.0,1.0,0.0,1.0,1.0
e6843238,0.0,0.0,0.0,1.0,0.0
e7137314,0.0,0.0,1.0,1.0,0.0
e6838778,0.0,0.0,0.0,1.0,0.0
e7411994,1.0,0.0,1.0,0.0,1.0
e7559736,1.0,0.0,0.0,1.0,1.0
e6757520,1.0,0.0,0.0,0.0,0.0
e351944,0.0,0.0,1.0,0.0,0.0
e351946,0.0,1.0,0.0,0.0,0.0
e7462616,0.0,1.0,1.0,0.0,0.0
e310804,0.0,0.0,1.0,0.0,0.0
e7269844,1.0,0.0,1.0,0.0,1.0
e7485512,0.0,1.0,1.0,0.0,0.0
e362190,0.0,0.0,1.0,0.0,0.0
e7467778,1.0,1.0,1.0,1.0,0.0
e7514042,0.0,1.0,1.0,0.0,0.0
e7586044,1.0,1.0,1.0,1.0,1.0
e7637892,1.0,1.0,0.0,1.0,0.0
e320338,0.0,1.0,0.0,0.0,0.0
e7590706,1.0,0.0,1.0,1.0,0.0
e7398614,1.0,1.0,1.0,1.0,0.0
e7449928,1.0,1.0,0.0,1.0,1.0
e7612242,1.0,1.0,0.0,1.0,1.0
e6369780,1.0,0.0,0.0,0.0,0.0
e7271612,0.0,1.0,0.0,0.0,1.0
e7306982,0.0,1.0,0.0,0.0,1.0
e6866172,0.0,1.0,0.0,0.0,0.0
e7551202,1.0,0.0,0.0,1.0,0.0
e7603024,0.0,1.0,1.0,0.0,1.0
e7619890,1.0,0.0,0.0,0.0,0.0
e7635150,0.0,1.0,0.0,1.0,1.0
e7148880,1.0,0.0,1.0,0.0,0.0
e6852166,0.0,1.0,0.0,0.0,0.0
e6993586,0.0,0.0,1.0,1.0,0.0
e6343804,0.0,0.0,0.0,0.0,1.0
e308210,1.0,0.0,0.0,0.0,1.0
e7138424,0.0,0.0,0.0,1.0,1.0
e7192016,0.0,1.0,1.0,0.0,0.0
e6664856,1.0,0.0,0.0,0.0,0.0
e7150728,1.0,0.0,0.0,1.0,0.0
e7487496,0.0,0.0,0.0,0.0,1.0
e7504202,1.0,0.0,0.0,0.0,1.0
e350648,1.0,0.0,0.0,0.0,0.0
e7607464,0.0,1.0,0.0,1.0,0.0
e7482422,0.0,0.0,0.0,1.0,1.0
e7557790,1.0,1.0,1.0,0.0,0.0
e7633476,1.0,1.0,0.0,1.0,1.0
e293798,0.0,0.0,0.0,0.0,1.0
e7410744,1.0,1.0,0.0,0.0,0.0
e7484750,1.0,0.0,0.0,1.0,0.0
e7539118,1.0,0.0,0.0,1.0,1.0
e6735254,1.0,0.0,0.0,1.0,0.0
e473210,1.0,0.0,0.0,0.0,0.0
e473212,0.0,0.0,0.0,0.0,1.0
e6829992,0.0,0.0,0.0,0.0,1.0
e7610534,1.0,1.0,0.0,0.0,1.0
e7177864,0.0,0.0,1.0,0.0,0.0
e7621232,0.0,1.0,0.0,0.0,0.0
e6909484,0.0,1.0,0.0,0.0,0.0
e7548528,1.0,0.0,0.0,1.0,1.0
e6432350,0.0,0.0,0.0,1.0,0.0
e429562,1.0,0.0,0.0,1.0,0.0
e6823694,0.0,0.0,0.0,1.0,0.0
e7505274,1.0,0.0,0.0,0.0,0.0
e7620710,1.0,1.0,1.0,1.0,1.0
e7621548,1.0,1.0,1.0,1.0,1.0
e6769654,0.0,0.0,1.0,1.0,0.0
e7467296,1.0,1.0,0.0,0.0,1.0
e7610640,1.0,1.0,1.0,1.0,1.0
e7582392,1.0,0.0,1.0,1.0,1.0
e7464896,1.0,1.0,1.0,1.0,1.0
e7633778,1.0,1.0,0.0,1.0,1.0
e7471556,0.0,1.0,1.0,0.0,0.0
e7576248,1.0,0.0,0.0,1.0,1.0
e7637658,0.0,1.0,1.0,0.0,0.0
e7637660,1.0,0.0,0.0,1.0,1.0
e6990742,0.0,0.0,1.0,1.0,0.0
e7295308,1.0,0.0,0.0,0.0,1.0
e7635442,1.0,1.0,1.0,1.0,1.0
e6852802,0.0,1.0,0.0,0.0,0.0
e7541346,0.0,1.0,0.0,0.0,0.0
e6828736,1.0,0.0,0.0,0.0,0.0
e6755148,0.0,0.0,0.0,0.0,1.0
e7609072,0.0,1.0,1.0,1.0,0.0
e6850838,0.0,0.0,1.0,0.0,0.0
e7309910,0.0,0.0,1.0,1.0,1.0
e7555418,0.0,1.0,0.0,1.0,0.0
e7052584,1.0,0.0,0.0,1.0,0.0
e7630036,0.0,1.0,1.0,0.0,0.0
e7605346,1.0,1.0,0.0,0.0,1.0
e412540,1.0,0.0,0.0,0.0,0.0
e7483054,0.0,0.0,1.0,0.0,0.0
e7566030,0.0,1.0,1.0,0.0,0.0
e6130798,1.0,0.0,0.0,1.0,0.0
e7267134,1.0,0.0,0.0,0.0,1.0
e7416136,0.0,1.0,1.0,1.0,0.0
e7484304,0.0,1.0,0.0,0.0,0.0
e7629174,1.0,1.0,1.0,1.0,1.0
e6205324,1.0,0.0,0.0,0.0,0.0
e7641256,1.0,1.0,1.0,1.0,1.0
e6802372,1.0,0.0,0.0,0.0,0.0
e7523750,1.0,1.0,1.0,1.0,1.0
e476602,0.0,0.0,1.0,0.0,0.0
e6416920,0.0,1.0,0.0,0.0,0.0
e6869304,1.0,0.0,0.0,0.0,1.0
e6792564,1.0,0.0,0.0,0.0,0.0
e7410736,1.0,1.0,1.0,0.0,0.0
e7589786,1.0,0.0,1.0,0.0,0.0
e7639088,1.0,1.0,1.0,1.0,1.0
e7556650,0.0,1.0,0.0,1.0,0.0
e7422954,1.0,1.0,1.0,1.0,1.0
e7015646,0.0,0.0,1.0,1.0,0.0
e7627028,0.0,0.0,1.0,1.0,1.0
e7302844,0.0,1.0,1.0,1.0,0.0
e7333618,1.0,0.0,0.0,0.0,1.0
e7515652,0.0,1.0,0.0,0.0,0.0
e7631912,0.0,1.0,1.0,1.0,0.0
e7258050,1.0,0.0,1.0,0.0,0.0
e7234208,1.0,0.0,1.0,0.0,1.0
e7620556,0.0,0.0,0.0,0.0,1.0
e7621898,0.0,1.0,1.0,0.0,0.0
e7552354,0.0,1.0,1.0,1.0,1.0
e434444,0.0,0.0,0.0,1.0,0.0
e7626614,0.0,1.0,1.0,1.0,1.0
e7634390,1.0,1.0,1.0,1.0,1.0
e6848240,0.0,0.0,0.0,0.0,1.0
e7537988,1.0,0.0,0.0,1.0,1.0
e385890,1.0,0.0,0.0,1.0,0.0
e7498158,1.0,0.0,0.0,0.0,0.0
e6273306,0.0,0.0,0.0,0.0,1.0
e7593382,1.0,1.0,0.0,0.0,1.0
e7633058,1.0,1.0,0.0,0.0,1.0
e6847570,0.0,0.0,1.0,0.0,0.0
e6976332,0.0,1.0,1.0,1.0,0.0
e6851986,0.0,0.0,0.0,0.0,1.0
e7356652,0.0,0.0,0.0,0.0,1.0
e6842428,0.0,0.0,0.0,0.0,1.0
e6863298,1.0,0.0,0.0,0.0,0.0
e7445298,1.0,1.0,1.0,0.0,0.0
e421998,1.0,0.0,0.0,0.0,0.0
e7614788,1.0,1.0,1.0,1.0,1.0
e446182,0.0,0.0,0.0,1.0,0.0
e6559976,0.0,0.0,0.0,0.0,1.0
e6793426,0.0,0.0,0.0,1.0,0.0
e7638144,0.0,1.0,0.0,1.0,1.0
e7221300,0.0,1.0,1.0,0.0,0.0
e7385058,1.0,0.0,0.0,1.0,1.0
e7258034,1.0,0.0,1.0,0.0,0.0
e7000022,1.0,0.0,0.0,1.0,0.0
e6332224,1.0,0.0,0.0,0.0,0.0
e430534,0.0,0.0,0.0,0.0,1.0
e6550732,1.0,0.0,0.0,0.0,0.0
e7615622,1.0,0.0,0.0,0.0,1.0
e7501136,1.0,0.0,0.0,0.0,0.0
e7514482,0.0,0.0,0.0,0.0,1.0
e7111050,0.0,1.0,1.0,0.0,0.0
e477184,1.0,0.0,0.0,0.0,1.0
e7513808,0.0,1.0,0.0,1.0,0.0
e6743664,0.0,1.0,0.0,0.0,0.0
e6843704,0.0,0.0,1.0,0.0,0.0
e7625626,0.0,0.0,1.0,1.0,0.0
e7364508,1.0,0.0,1.0,0.0,1.0
e6346658,1.0,0.0,0.0,0.0,0.0
e7608390,1.0,1.0,1.0,0.0,1.0
e7212726,1.0,0.0,0.0,1.0,0.0
e6360158,1.0,0.0,1.0,0.0,1.0
e6862322,0.0,0.0,0.0,1.0,0.0
e7158134,0.0,1.0,1.0,1.0,0.0
e7495054,1.0,0.0,0.0,0.0,1.0
e7629618,0.0,1.0,1.0,1.0,0.0
e6740342,1.0,0.0,0.0,0.0,0.0
e7186422,0.0,0.0,0.0,1.0,1.0
e497930,0.0,1.0,1.0,0.0,0.0
e488314,1.0,0.0,0.0,0.0,0.0
e488316,1.0,1.0,0.0,0.0,0.0
e7587828,0.0,1.0,0.0,0.0,1.0
e7494220,1.0,0.0,0.0,1.0,1.0
e401032,0.0,1.0,1.0,0.0,0.0
e401034,1.0,0.0,0.0,0.0,0.0
e7402278,0.0,1.0,1.0,0.0,0.0
e7616140,0.0,0.0,0.0,0.0,1.0
e7265536,0.0,1.0,1.0,0.0,0.0
e7558474,1.0,0.0,0.0,0.0,1.0
e7097728,0.0,0.0,0.0,1.0,1.0
e7634974,1.0,1.0,1.0,1.0,1.0
e7508498,1.0,0.0,0.0,0.0,1.0
e6848110,0.0,0.0,1.0,0.0,0.0
e6851828,0.0,0.0,0.0,1.0,0.0
e6775252,1.0,0.0,0.0,0.0,0.0
e7608806,1.0,1.0,0.0,1.0,0.0
e6855442,1.0,0.0,0.0,0.0,0.0
e7640264,1.0,1.0,0.0,1.0,1.0
e7294222,1.0,0.0,0.0,1.0,0.0
e7359812,0.0,1.0,0.0,1.0,0.0
e408484,0.0,0.0,1.0,0.0,0.0
e7165114,1.0,0.0,0.0,0.0,1.0
e7496158,0.0,0.0,1.0,1.0,1.0
e7614668,1.0,1.0,1.0,1.0,1.0
e7616794,0.0,0.0,0.0,0.0,1.0
e6327066,1.0,0.0,0.0,0.0,1.0
e7550414,1.0,0.0,0.0,0.0,1.0
e470366,1.0,0.0,0.0,0.0,1.0
e7610946,1.0,1.0,1.0,1.0,1.0
e7417370,0.0,1.0,1.0,0.0,0.0
e7554390,0.0,1.0,1.0,1.0,1.0
e7506680,0.0,0.0,0.0,1.0,0.0
e7627880,0.0,1.0,1.0,0.0,0.0
e6717708,0.0,0.0,0.0,1.0,0.0
e7544474,1.0,1.0,0.0,1.0,1.0
e7615268,1.0,1.0,1.0,1.0,1.0
e6454808,1.0,0.0,0.0,0.0,0.0
e7498832,0.0,0.0,1.0,1.0,0.0
e7470708,1.0,0.0,0.0,0.0,1.0
e7535424,0.0,1.0,1.0,1.0,0.0
e6654868,0.0,0.0,0.0,1.0,0.0
e7476198,0.0,1.0,0.0,0.0,0.0
e7324784,1.0,1.0,1.0,1.0,1.0
e7227466,1.0,0.0,0.0,0.0,1.0
e442884,1.0,0.0,1.0,0.0,1.0
e436184,1.0,0.0,0.0,1.0,0.0
e7506582,1.0,0.0,0.0,0.0,0.0
e391698,0.0,0.0,1.0,0.0,0.0
e6921552,0.0,1.0,0.0,0.0,0.0
e6614746,0.0,0.0,0.0,1.0,0.0
e7584034,0.0,0.0,1.0,0.0,1.0
e6752898,0.0,0.0,0.0,1.0,0.0
e7605230,1.0,1.0,0.0,0.0,1.0
e7473696,1.0,1.0,1.0,1.0,1.0
e6859862,0.0,0.0,0.0,1.0,0.0
e7596690,0.0,1.0,1.0,1.0,1.0
e6758954,0.0,0.0,1.0,0.0,0.0
e7505846,0.0,0.0,1.0,1.0,0.0
e7609902,1.0,1.0,1.0,0.0,1.0
e7640818,1.0,1.0,1.0,1.0,1.0
e7563670,0.0,1.0,0.0,1.0,1.0
e6854512,0.0,1.0,0.0,0.0,0.0
e7329852,0.0,1.0,0.0,0.0,1.0
e6888140,0.0,1.0,1.0,0.0,0.0
e7376980,0.0,1.0,0.0,1.0,1.0
e6797256,1.0,0.0,0.0,1.0,0.0
e433462,1.0,0.0,0.0,0.0,0.0
e6861430,0.0,1.0,0.0,0.0,0.0
e7510308,1.0,0.0,0.0,0.0,0.0
e6530042,1.0,0.0,0.0,1.0,1.0
e7633604,1.0,1.0,0.0,1.0,1.0
e7107654,0.0,1.0,1.0,0.0,0.0
e7496950,0.0,0.0,0.0,1.0,0.0
