147709205	
2506458	
148310017	
149125321	
1374940	
1884842	
146047288	
146864544	
1148692	
1349412	
149212765	
149367366	
146189480	
149074337	
148800248	
142833607	
151116516	
144133279	
148894554	
149015089	
143068013	
456188	
834008	
148629128	
936884	
148945532	
147883353	
2047070	
148536061	
164152771	
149363094	
149130787	
147771765	
148043195	
148914790	
149397312	
149301295	
146287338	
2497676	
148449591	
148629896	
147337956	
148559160	
148651256	
144516994	
149327265	
148342747	
147923635	
149606722	
143371775	
147900075	
2781274	
140943978	
2156396	
2184192	
2610522	
149271877	
1496460	
149000320	
144956018	
147192222	
2171444	
1812740	
148954374	
148263005	
148074681	
143684757	
145021798	
710848	
2475026	
148368421	
149150549	
1762488	
192423926	
146929332	
2330798	
889962	
192344981	s4_28		s4_50
192101499	
49380	
138699125	
1895318	
144058181	
147700965	
144611434	
149654650	s1_1		s3_16
192445595	s1_6		s1_6		s1_8		s1_9		s3_2		s3_6		s4_70
148858794	
150291567	
148286937	
192445127	s1_1		s1_1		s1_6		s1_6		s3_3		s3_7		s3_16
149126195	
192074575	s1_5		s1_15		s3_5		s4_28
180676852	
2189592	
149390500	
192099145	
149251975	
148664616	
142516125	
137820198	
1412552	
140923676	
151185285	
222338	
2753008	
148494939	
774968	
1590940	
138799703	
148883232	
307056	
148767812	
149216245	
148604030	
168977417	
2650858	
1399010	
149844898	
149188603	
2257814	
149446620	
168747681	
149779057	
138903207	
149167959	
151191067	
148600688	
148572664	
149810524	
943648	
142966355	
148520233	
192197653	
149764787	
140971770	
148740400	
149057335	s1_13		s3_4
149142497	
149220777	
148464227	
150368343	
192438682	
2519602	
2095022	
192448339	
1221226	
149153393	
2099674	
606074	
148761596	
149538156	
148511505	
147461004	
145146544	
149816068	
192107731	
147777683	
2364614	
149385602	
147544101	
149094813	
149135741	
150698272	
148571748	
341402	
148927848	
1610488	
148176253	
149463744	
147564645	
1280792	
446756	
146127384	
165996895	
148746550	
149236405	
149349264	
1516134	
137820300	
1488852	
148306611	
148825200	
146234158	
149279545	
147855381	
2151514	
701988	
149035337	
149430146	
148205909	
148775246	
143837759	
2471552	
329124	
147712537	
2867332	
149857278	
148794362	
148846662	
157503403	
192442228	
192102685	
149143483	
147598641	
148793602	
148884260	
144632588	
148494747	
149155197	
2586262	
2346742	
944644	
149367794	
148953766	
1872652	
162531277	
142663535	
143557977	
108142	
148610904	
149633980	
148635236	
148136077	
2199726	
1642148	
149124073	
143289003	
147694891	
192448281	
143174197	s3_1
148834512	s1_1
149932256	
148900484	
144930498	
145760272	
143477191	
150328137	
117544	
147836295	
1269656	
147589657	
149131299	
149141127	
145001184	
684058	
180659306	
147694621	
144370896	
595988	
192193203	
192264638	
148361127	
154174	
142440943	
148333179	
148707532	
139787789	
538980	
2435450	
144700920	
150607947	
144075581	
233582	
148979752	
142346051	
147894391	
2297884	
139840781	s1_12		s3_14		s4_28
150606287	
192442260	s1_12		s3_14		s4_28
139357735	
192376810	
192444179	
148781024	
1418190	
144988200	
148831310	
228026	
149269007	
149221297	
192198557	
1896140	
1913172	
1948384	
540884	
725444	
547170	
1248990	
149320415	
2008536	
148717092	
151020978	
2073672	
860586	
464624	
192436782	
148446763	
147751745	
151184035	
149626464	s1_3		s3_12		s4_28
178616583	
148928216	s1_3		s3_12		s4_28
149043795	
192439058	
148531765	
150990892	
149128337	
148943462	
138623065	
167885183	
149138869	
180559769	
145313420	
148071133	
149567116	
148311117	
149812512	
192428062	
151011010	s3_19
192264092	
192234351	
192448321	
146107166	
147548651	
150196850	
146182710	
149248943	
2001746	
295530	
149836798	
2284254	
192448017	
148180625	
149251309	
243822	
151166195	
149177057	
149071567	
149374088	
1771330	
1134686	
149203349	
147733845	
192446241	s1_6		s3_2
147665705	
148551306	
460082	
148260043	
148876888	
1147534	
159229037	
148930908	
45938094	
149187917	
139642951	
148300281	
144901770	
149777087	
149174125	
151180127	
2730656	
157451275	
143030233	
148575474	
148686408	
144259076	
148249617	
2596294	
192449049	
149163249	
152689359	
149061769	
145156430	
139257503	
148498259	
1384082	
149034733	
148619258	
151185851	
192449035	
142691963	
148225049	
148350683	
148522855	
148217949	
150839028	
774078	
137819064	
778216	
149153779	
2013906	
192096495	
192103343	
642990	
147693259	
145034356	
2246622	
142977463	
148681986	
151136817	
819732	
148298895	
2087904	
149050443	
149947460	
2846438	
148921244	
149150223	
192448001	
147708919	
148475335	
143129039	
148600774	
148914582	
149152571	
1294628	
2010904	
149189561	
141951398	
2338112	
148979356	
148095725	
147938917	
143467611	
148980966	
148152923	
614376	
148834480	
2499404	
649176	
140580771	
147118294	
143728385	
147208542	
148827904	
148628986	
148453049	
1581494	
148757258	
149328467	
148179909	
148274167	
149296317	
148852208	
2326022	
137818600	
138317772	
146225532	
2435544	
841234	
2543454	
137818670	
149320195	
146930476	
137960226	
149669196	
144870452	
148104651	
978492	
2505238	
138078022	
148396039	
263108	
2314392	
192102621	
180406985	
145380718	
145340630	
148843096	
148720940	
176747243	s4_15		s4_19		s4_28
180350107	s1_9		s3_6		s4_15		s4_15		s4_19		s4_19		s4_28		s4_28
192416191	s1_9		s3_6		s4_15		s4_19		s4_28
653920	
818448	
147737599	
147717141	
146415550	
143107897	
148450091	
146854258	
2089276	
149059015	
151199725	
1851682	
161993067	
147707479	
1641484	
150116504	
149332209	
149181621	
148435287	
141710242	
148847640	
148575324	
149116073	
154096989	
151179549	
145987068	
148034485	
180546499	
45938090	
152760849	
148547278	
2152788	
185508974	
192196521	
180488357	
192444113	s1_1		s3_7		s4_28		s4_65
192078585	s1_1		s1_6		s3_2		s3_7		s4_28
149135681	
569492	
2092034	
147698185	
10326	
149503136	
143929569	
145079628	
147750689	
148259127	
146739138	
1614628	
161537847	
143729589	
143414617	
139120119	
1946298	
2216838	
149085339	
149079535	
148049213	
147721003	
149177581	
148843632	
356346	
147723457	
101048	
149539144	
2850010	
142999987	
2048886	
149388488	
179878409	
174286049	
148357977	
146323114	
146288736	
148398205	
138801761	
1309750	
2589780	
149376438	
1552902	
144784642	
141601020	
440236	
629164	
149352042	
143156607	
148993974	
137820604	
149904388	
147893545	
166094249	
192441184	
149221527	
145376640	
147699819	
149923000	
149142279	
147712129	
1886842	
151189769	
1839084	
144733674	
147585919	
148787774	
150575639	
141979022	
149002965	
147911437	
149463868	
148863610	
146475940	
80648	
496382	
26018	
2089240	
148598882	
151183299	
151052062	
147263462	
142340667	s4_28
149467828	s1_7
180369941	s1_7		s3_10		s4_28
149384646	
140784992	
819922	
144812070	
148796226	
838974	
422300	
147563739	
2101818	
149042119	
180349631	
150154758	
448564	
149473536	
728816	
662028	
180664108	
192372852	
142430877	
2441308	
137822312	
147699439	
149205773	
149072103	
145263382	
462116	
147991795	
2436118	
27448	
147732077	
25918	
204952	
2036486	
147740771	
146594738	
148985926	
149538238	
147407392	
148814210	
180097241	
148851552	
148363433	
2783148	
147437886	
180649819	
149452424	
149113861	
2244368	
2626190	
2418816	
192184201	
2851750	
145530642	
149285415	
2416510	
927402	
154973761	
151184559	
1987510	
140736704	
149306717	
149371978	
149169413	
142817379	
142407385	
147731373	
192446417	
157350617	
2459594	
151175985	
1672232	
150694762	
43396	
148939410	
148673232	
2365520	
148831374	
444578	
408008	
147735253	
192442624	
147921577	
147795493	
150119068	
147888995	
180714096	
151187099	
140509499	
180664160	
146204922	
151190407	
1037442	
2059270	
149398134	
1976544	
627786	
148782286	
576048	
149122073	
145759820	
192448203	
149127843	
146937358	
149662182	
150481085	
1959524	
150672096	
148755798	
610420	
138383928	
149198387	
2218832	
2590008	
148182747	
1598994	
149817148	
143130821	
146881460	
148906366	
148092435	
180667088	
148727468	
149584858	
192449297	
148379691	
149547370	
147318274	
153777715	
143432129	
2830222	
192093527	
148443861	
1579538	
149469340	
148542422	
1232652	
149526778	
147181008	
147740523	
192448239	
148526223	
145779360	
146414174	
144231796	
148977704	
1309184	
150479521	
180367567	
192408683	
192410575	s1_11		s1_13		s1_19		s1_20		s3_4		s3_19
192425220	
149264553	
148430443	
145466830	
149242201	
149301183	
167819731	
145038318	
192448715	
149210081	
151185205	
148482807	
148036893	
2097338	
140045505	
137819350	
149258859	
142880487	
1073616	
149346426	
149131291	
1493208	s4_8		s4_22		s4_28
180664552	s4_8
1622198	
149027517	
147951819	
308764	
148031613	
444584	
149617578	
1178318	
146418918	
144635516	
141626194	
148746792	
150447019	
2678456	
142567097	
139445591	
149377180	
148863780	
2835898	
143567949	
138387012	
147590819	
145878674	
1520726	
149417870	
149464762	
149357968	
727244	
148124169	
149063101	
149992498	
529118	
147728395	
148043819	
1066468	
147819945	
140778324	
2236924	
149533682	
149144631	
391232	
149306529	
148992784	
1650146	
139945847	
149634492	
143786353	
147725069	
1212674	
148918754	
149210167	
148504823	
2236930	
180593129	s4_20
192089399	s1_2		s3_17		s4_28		s4_56
143306407	
149739340	
180610891	
50974	
149550396	
149029193	
1518724	
149484562	
143054575	
741214	
148535559	
157299929	
149088953	
225230	
148723956	
148957108	
148419473	
148529667	
141134366	
139719923	
148781294	
149268703	
2782004	
148279623	
2403896	
149691742	
2159428	
144491338	
147896437	
149808968	
143225599	
714620	
148232841	
2082970	
148625302	
192194013	
151188989	
147798091	
142866079	
1523482	
149101439	
148151425	
157450629	
396850	
149226235	
148483877	
150772548	
329220	
192443310	s1_6
149126011	
148149415	
818322	
148891208	
148486845	
144655350	
148343131	
149477842	
2689662	
192194599	
149012255	
147707719	
1899696	
2489858	
148668462	
148811802	
147802599	
2519136	
149370176	
139605241	
149164005	
148810086	
148998334	
148436809	
148563438	
146987582	
147979299	
149111799	
149232019	
1088744	
149027649	
1116820	
143511093	
148512249	
146442478	
148490751	
147000648	
2417338	
150369353	
192412283	s1_12		s3_14		s4_28
148329483	
141896024	
1349976	
148449565	
149796013	
141482238	
2195392	
2685130	
138409464	
1825372	
149705662	
147983933	
147693257	
146633614	
139262925	
149107497	
155435405	
984538	
1566500	
143130083	
147007394	
148324995	
149237281	
2700526	
192194331	
192114195	
192277026	
149503400	
150908094	
149059767	
148660808	
139325995	
159364	
149274731	
192431210	
149012915	
136532	
137820848	
143898663	
149133509	
147301088	
140720298	
143087637	
2069782	
150827050	
148390377	
149194891	s1_11
147718571	
149807250	
1090428	
192449077	
1726498	
2117110	
148424709	
1706170	
148406297	
147741745	
2073324	
141571460	
149391288	
149442168	
149155473	
147690549	
149126709	
146501306	
148794448	
145316562	
137820800	
148761986	
149664536	
148490815	
146714918	
144218570	
142759397	
147961089	
149437034	
142175158	
148319767	
148972136	
691530	
2496260	
1887206	
148765784	
601296	
1769296	
149138883	
149692514	
148351223	
148479541	
2122234	
145283716	
180309277	s1_6		s3_3		s4_28
147716063	
149515720	
143504305	
148042405	
148968696	
148554050	
160401073	
1881716	
137870866	
149880688	
1450282	
179047721	
148533205	
533042	
145509150	
2263326	
148103963	
388302	
149351470	
149507699	
152033591	
149299369	
784090	
146659476	
149822102	
145585462	
144685474	
151180555	
143198785	
148918082	
149001141	
148442425	
148832140	
141105612	
149906602	
633730	
1484362	
147979065	
148212783	
148844214	
148917266	
148303777	
2168068	
148863800	
2705126	
1908270	
148753994	
147730017	
149049973	
147713753	
148579884	
149262467	
2166974	
370470	
149129107	
192448661	
138239354	
150107454	
2862752	
149204857	
149321519	s1_1		s3_7		s4_28
192192991	
192444007	s1_1		s3_7		s4_28
1984144	
149665044	
251424	
145742506	
1443834	
143465481	
838446	
150447289	
137819208	
147722811	
149197995	
145233998	
148603094	
151167707	
1894904	
146277350	
148848802	
147596139	
149499680	
340118	
148418523	
148078569	
145113442	
148675508	
147559647	
2384190	
139426629	
148817140	
149338835	
146185776	
144508282	
139247759	
148043647	
148485087	
1565902	
706058	
2620772	
149383880	
1254360	
1373522	
988106	
180323547	
192445045	
151180261	
148975022	
156104723	
149754577	s1_4		s3_9		s4_28
146838364	s1_4		s3_9		s4_28
151606425	
147749785	
148075525	
1700560	
149167177	
1806460	
192197569	
192265534	
192197397	
1552242	
147786923	
147769349	
495674	
140215431	
149399572	
149416922	
149164901	
144205676	
148827858	
149376138	
150843694	
144722812	
148398017	
148189283	
149665640	
151186845	
144771862	
148071961	
1220936	
148460625	
140348663	
149593474	
149069521	
148402217	
148859464	
148521585	
673468	
227178	
45938088	
1129488	
147467449	
148878438	
704110	
147878343	
149389598	
150760206	
149181021	
2243746	
149135231	
149417134	
139194919	
146063068	
1622428	
1222752	
149190925	
146496922	
149082811	
2775002	
148735284	
1303742	
143854453	
192058037	s1_6		s1_6
192110575	s1_6
148390271	
147228704	
192444379	s1_2		s3_17		s4_20		s4_21		s4_28		s4_58
149768173	
162296323	
192446631	
148642278	
150477221	
149438004	
1329290	
149058759	
148247845	
142934549	
147570809	
147954143	
144921100	
149268145	
168210583	
148811566	
143718291	
149389284	
536782	
2363860	
192418963	
180527417	
192419415	
148877756	
143372941	
170800001	s1_18
192363559	s1_18		s3_10		s4_28
2006444	
149238375	
148798054	
141306510	
2399298	
150023310	
149372314	
144109099	
482946	
21206	
147741505	
192442952	
148159305	
147964105	
147593671	
141025048	
148315351	
577968	
2533914	
147873133	
192431010	
172254577	
146126430	
1318508	
1190846	
148441875	
738890	
145573050	
1560462	
981002	
142118996	
150569909	
149204747	
143745037	
139571731	
180613389	s1_6		s1_6		s3_3
180496157	s1_6
148507283	
2828464	
137993678	
148365453	
180341001	s1_6
180549635	s3_3
138555762	
137819044	
964300	
1604220	
383546	
149266917	
148320343	
147735125	
149043701	
149261497	
142212631	
147705905	
197350	
854958	
147697385	
145603602	
148870452	
149017227	
147576061	
144934458	
149006499	
145360672	
1661652	
143254855	
1660960	
712176	
560500	
148590460	
192197795	
148550782	
141518596	
192448701	
192435002	
146316798	
1087388	
148936052	
192448871	
149274525	
192227935	s3_2		s4_28
147806027	
146418986	
147962329	
148257467	s1_21		s3_9		s4_28
150426453	s1_21		s3_9		s4_28
149409050	
148760584	
148552968	
149405330	
180586491	
192432774	
676622	
2420324	
149029171	
149226563	
145551758	
142264903	
137820948	
1288134	
1521586	
143070915	
146733758	
146318380	
281054	
149398800	
147718285	
149717078	
2374608	
148017575	
148716450	
149005775	
149321309	
142525921	
1983186	
147909883	
148482979	
1349112	
149347650	
2708206	
149320877	
149128333	
2299880	
192448547	
138242774	
2389234	
148770836	
1672570	
149096247	
149031907	
2387780	
148339921	
149438056	
139094963	
148937640	
147710211	
192098355	
148446757	
147579243	
149289101	
143261691	
485928	
144398784	
147986225	
138927381	
2346718	
149929286	
149223043	
605672	
149930462	
147741593	
146133572	
172719373	
146954210	
895802	
148922730	
1880798	
148785312	
180537827	
147993029	
148446937	
139190223	
145893226	
227374	
147741027	
147718859	
151136391	
7454	
148667632	
147738317	
149132103	
150665258	
148644130	
1887426	
148568146	
192103785	
147246658	
148039605	
148363843	
148747402	
148611102	
149417366	
149189005	
1827326	
149038099	
151077648	s3_5
138283614	s3_5
147972019	
228418	
150290743	
166832927	
149134441	
139110659	
192095263	
1490704	
148614832	
151190719	
148677718	
15542	
149304405	
161906573	
145018336	
192448741	
882612	
146029908	
1037146	
148675138	
903680	
1892196	
150079600	
1050178	
192098463	
192099817	
151190051	
149384838	
2155106	
149075149	
148866616	
192099249	
149169907	
148189767	
147239404	
2622586	
141152336	
151187557	
138690383	
149400764	
2486318	
663368	
137821946	
147719851	
144982492	
148642002	
1518042	
149029377	
149349452	
147730241	
173305239	
145798066	
150212008	
180100625	s1_2
137820302	
148418009	
147770481	
138692691	
192192993	
149008021	
137821796	
148558134	
591120	
149537442	
138284762	
149854042	
137822242	
1049160	
1143378	
151129103	
733796	
1287232	
148048589	
147735189	
2032960	
148365179	
149254785	
2398120	
149107579	
198904	
147709669	
146252300	
972614	
148723576	
148828848	
148418063	
2765834	
137925654	
150510217	
148272169	
166699645	
1759876	
147713849	
192445061	s1_1		s1_1		s1_6		s1_6		s1_18		s3_1		s3_2		s3_7		s3_10
148455669	
2005762	
166136591	
192318246	
192421231	
1324590	
189277415	
147900571	
975618	
2604314	
192265696	
147161348	
167817845	
142371791	
149495274	
2395488	
147734789	
712928	
147114030	
1298222	
148824880	
145647752	
148768522	
148788116	
144981012	
148743222	
45938096	
148043979	
149340581	
148530325	
144867510	
145283856	
150381303	
147027246	
149204893	
192189869	
148554708	
486860	
148441289	
148261161	
149776213	
2357196	
1182052	
146953424	
142150888	
495258	
147716925	
426800	
147719123	
151164505	
148646928	
148622728	
86878	
192448187	
148907530	
138031960	
116990	
831268	
138767589	
1629592	
147848613	
145071118	
148525163	
142225265	
192197117	
145688602	
1563960	
165004073	
146720338	
2801946	
148748496	
149385716	
140097873	
150376781	
148605720	
148994394	
53350	
148586360	
130648	
149261547	
192333145	
147283470	
477340	
144282716	
145148544	
2239738	
148497301	
1700592	
45938078	
149400366	
148399589	
923066	
2131614	
1919986	
562250	
148415007	
1058588	
1058590	
148414353	
149071985	
1217404	
151088400	
192424636	
142272087	
148822016	
149142393	
1757878	
1641170	
149435934	
1813812	
148968248	
148264023	
142128	
148493465	
2670504	
149106047	
146135256	
163160987	
137822310	
146169692	
143042259	
644730	
148995286	
146292282	
149977716	
2041644	
149220533	
148229681	
145694978	
1675040	
147724685	
164435991	
1217094	
148884214	
149278621	
148751844	
144556812	
147763409	
1678366	
138066850	
148507439	
144923926	
147033086	
144527804	
148810428	
148426785	
148597112	
2719582	
149215795	
147918715	
144943690	
150973572	
147563853	
1546156	
149269865	
138544648	
329246	
149078211	
149163199	
146260948	
148469239	
2710970	
150971888	
148042465	
149392580	
148342787	
149154831	
151194219	
180353737	
192349913	
146367370	
148316175	
148789560	
143809229	
147731581	
2262286	
148071199	
2405810	
163282765	
1030516	
1445702	
151186715	
1178390	
148777574	
158126263	
149686272	
149683884	
1144490	
2853380	
147728515	
144748850	
147701943	
169028175	
150485797	
147729057	
145285526	
1937998	
1318002	
148201415	
150296803	
149392368	
148729428	
145335222	
148758056	
148970136	
149337997	
138833929	
148938662	
148663172	
148404523	
1518154	
189268	
149172871	
149163947	
450260	
138763403	
148916408	
140431975	
148534957	
148487625	
145622824	
2377378	
150604843	
148387793	
2298388	
149330661	
192104297	
140365973	
782552	
149363410	
146956508	
147242346	
1783704	
148590010	
2608812	
143242945	
147958575	
365478	
145814236	
2162638	
148388747	
148139119	
172344645	
1687830	
192281684	
1955112	
144777080	
149305891	
147587857	
1837784	
89750	
148874852	
240374	
139593423	
2411676	
148535257	
137822056	
1746632	
150197944	
148928474	
149246611	
149209589	
147932073	
1023264	
149447950	
149464144	
137821482	
1874320	
1746836	
149045265	
148362427	
149122639	
887322	
143772191	
192439078	
149495944	
148769718	
150331991	
681200	
147728427	
148603146	
1320848	
148998182	
147729665	
148727220	
2539818	
165909403	
192191337	
192379902	
2129594	
2518968	
148751008	
144316080	
192104019	
192446243	s1_6		s3_2
149563038	
148733736	
180692914	
181918700	
192369313	
1897818	
1409862	
192443869	
171553717	
148817090	
192446603	
1440874	
2732768	
138745765	
149271273	
1050634	
141223374	
149204267	
148895488	
143974123	
2180412	
148434017	
148361213	
192439442	
146799500	
1213724	
142308595	
1651978	
452510	
147704907	
149035507	
173093525	
148192425	
1590594	
142512883	
192448517	
148518853	
2378968	
96048	
148908214	
145217338	
151187565	
1355638	
2658276	
1248330	
148973958	
144136579	
150407965	s1_1		s1_9		s3_16
148397901	
150818930	
143234639	
148368579	
140612570	
2405758	
147597883	
146105442	
149294171	
149222431	
149251157	
493994	
150218428	
180411003	
150633941	
180586863	
147740109	
302954	
2311838	
146276762	
192440058	
110796	
149843570	
149437806	
149164469	
180328569	
151192421	
148840026	
267876	
149168635	
145848662	
149834002	
142724563	
2283074	
138298912	
1312530	
277348	
143746043	
61748	
148604262	
145708294	
147026144	
1614440	
1470896	
148336843	
149356014	
2550494	
149175123	
88638	
140720288	
147702599	
45938102	
180346395	
147933919	
144166609	
144735380	
192103499	
148126619	
463562	
148305689	
189026333	
148261397	
1662520	
813546	
147257730	
2629584	
626472	
1365020	
148081621	
150072320	
180643251	
144263180	
150331691	
148524853	
520704	
145892516	
1948378	
151191717	
149126655	
148630586	
149555636	
192189537	
18636	
149202689	
148712062	
2363334	
148828152	
147725443	
148800456	
192448055	
142168924	
149204197	
2304210	
139647553	
149323599	
192449245	
149763083	
146614046	
401292	
177752007	
179863627	
2423326	
148607664	
2820302	
149272483	
2569844	
149760333	
149299797	
149059981	
148854886	
931032	
2060354	
192448583	
142022466	
147303894	
148880112	
149427742	
2809002	
2202602	
1688630	
803900	
510208	
145092888	
139661049	
152223389	
149086799	
2118348	
148568860	
142356817	
149176527	
1370048	
704026	
148860528	
2407160	
463716	
2334090	
139939107	
144249140	
45938092	
144068097	
150022786	
149437208	
147738925	
149282069	
147767903	
250800	
148956752	
1392548	
151187735	
147361828	
148965902	
149070385	
147845607	
1477432	
147979823	
142391473	
636030	
151190183	
149929466	
192079165	
138203800	
144359834	
150262400	
192448161	
998444	
192444459	s1_6		s1_11		s3_2		s4_28
150195744	
149403828	
151210	
192449103	
160653297	
733528	
148802796	
146944862	
194890	
447516	
144672292	
993930	
147823959	
1704934	
148645638	
148671676	
145599792	
147368600	
648404	
149026841	
1282928	
147914337	
149322419	
147541167	
276328	
147716511	
180640401	
192426934	
1325046	
150933802	
146106866	
141040506	
144399392	
148464005	
144250884	
1338790	
1184996	
151187435	
148674416	
148808392	
147742507	
150262078	
180472881	
180461331	
142549933	
1580814	
148423621	
146916668	
148975750	
144232424	
149480202	
1371104	
1466038	
223670	
146570842	
2497592	
146560896	
699148	
139088719	
147995931	
149061993	
329734	
142289099	
154164539	
1288436	
148718718	
138299970	
148881242	
2595546	
1529010	
147440394	
148340687	
136330	
147696061	
144859692	
149234439	
2293574	
149534180	
31188	
137934052	
142767325	
344314	
149270855	
148644666	
144410214	
675840	
149312107	
149788773	
151136853	
149268479	
145617382	
192448601	
143002689	
137862910	
155044	
1416266	
147751353	
1211394	
149199839	
149315491	
149209605	
138279866	
148771532	
147026156	
149232055	
149466232	
147103012	
149073025	
192067461	
148189075	
163452303	
145098802	
147984429	
149307849	
148601588	
149834500	
144046597	
148609650	
147738933	
552310	
530102	
148856580	
145363664	
149322965	
1566690	
155221797	
169028169	
177811949	
153309369	
149412232	
147701759	
2530318	
811658	
545886	
147727167	
145578756	
149363256	
421600	
148058045	
147938665	
148997152	
150572951	
149258999	
143574291	
192112071	
192043909	
142832447	
180529737	
192436850	
149476224	
192106715	
1051364	
795658	
144368202	
149271407	
149462676	
1989568	
148724410	
192278436	s1_6		s3_3		s4_28
151005910	
147751521	
149317421	
148565634	
2577034	
148720092	
149410288	
147862083	
303926	
142485187	
192150487	
192419711	
141233796	
148823454	
138533372	
148985870	
144563852	
144194250	
143299807	
141294178	
1855140	
990508	
149843758	
47534	
149299361	
149418610	
149847338	
1408848	
145417020	
192084981	s3_3		s3_18
192296354	s1_8		s3_15		s4_28
149228415	
224864	
155324965	
149387810	
1145982	
142461271	
147750241	
192439942	
965788	
800850	
157464289	
149185811	
147729705	
148828662	
146634456	
1525624	
146109522	
148435515	
151192079	
565766	
2145124	
149079141	
148920730	
148726942	
146650024	
489712	
45938106	
1799546	
141631462	s3_2
141139012	
145656118	
192437396	
2536288	
143097697	
143012947	
192394212	s1_1		s3_1		s4_28
150149006	s3_1		s4_28
180374571	s1_1
148303183	
147735843	
337314	
1623786	
148662184	
149010363	
2176114	
147723443	
149833582	
150021380	
149302575	
2105080	
147693653	
144816510	
149513333	
148246265	
148309673	
143894457	
149034307	
192444281	
2228448	
148892164	
146079752	
192101513	
148586448	
210656	
149288877	
149724018	
148862454	
147734925	
149088705	
147945303	
119196	
147974077	
145852992	
148761714	
563774	
147740995	
147516299	
149790397	
1476652	
149328243	
148354129	
149153281	
137821794	
149192427	
745748	
148515519	
138450136	
150988262	
151192497	
1784700	
148510707	
149519388	
150865042	
1162776	
1891688	
148143195	
149195083	
45938104	
697132	
143117621	
2412206	
147727893	
148208763	
1152068	
192142661	
147696905	
147861007	
170032917	
147743217	
149062595	
148919164	
151185003	
149122661	
151192369	
148773098	
1519758	
1933596	
148441199	
1418688	
1825210	
148365977	
146545772	
143878099	
143516699	
180339659	
1297542	
148847938	
147728691	
148734294	
141695674	
1685666	
147704683	
148457009	
149202535	
151184947	
1665816	
148290571	
192449203	
1006224	
1481360	
2307448	
146889258	
148783776	
148158193	
148158389	
148231947	
148808234	
147719923	
148493725	
149595472	
148369809	
148535215	
2433500	
148198381	
150135726	
151190921	
1000960	
29470	
31152	
1894034	
148348201	
149171773	
177997501	
150316899	
149437630	
147730081	
148737182	
146711260	
149285805	
146117004	
149049337	
149963776	
173609525	
1381080	
149151749	
341058	
150818162	
148825422	
149548488	
148511413	
1483588	
1636660	
149182241	
1797234	
142504545	
2843668	
151187911	
2555568	
149325419	
149116015	
145056704	
149265261	
1449262	
189026325	
147725779	
148313113	
138466924	
149320995	
151187659	
148367807	
149219923	
150080300	
138328124	
585476	
160531759	
192448153	
149449152	
148178887	
149667314	s3_2
147702335	
148688058	
767416	
1202678	
519704	
1122572	
143145033	
147693553	
2099102	
1568114	
149362246	
148510307	
147050736	
148023141	
433980	
148552084	
148938554	
149146761	
149785683	
527384	
149181041	
147512353	
502436	
502438	s4_56
832396	
147717621	
149293433	
143564103	
146549008	
150138890	
180328571	
142095346	
180129819	
148270515	
149528694	
147738573	
148306889	
148750100	
145156656	
148782760	
146832048	
147215214	
1335696	
2694532	
1034652	
150758266	
149012581	
138762803	
151087582	
147033334	
