,0,1,2
e5694096,1.0,0.0,0.0
e5750536,0.0,1.0,1.0
e314334,1.0,1.0,0.0
e5665936,1.0,0.0,0.0
e5765452,0.0,1.0,1.0
e5833424,1.0,1.0,1.0
e395708,1.0,0.0,0.0
e395710,1.0,0.0,0.0
e5857260,1.0,1.0,1.0
e5903728,1.0,1.0,0.0
e5862078,1.0,1.0,0.0
e5954970,1.0,1.0,1.0
e5917666,0.0,1.0,1.0
e5880082,1.0,0.0,0.0
e5892074,1.0,0.0,0.0
e5952120,1.0,1.0,1.0
e5637600,0.0,1.0,1.0
e5118732,0.0,0.0,0.0
e5668734,1.0,0.0,0.0
e5105342,0.0,1.0,0.0
e5634316,1.0,0.0,0.0
e5953688,1.0,1.0,1.0
e5934492,1.0,0.0,0.0
e5953100,1.0,0.0,0.0
e5911704,1.0,1.0,1.0
e5946936,1.0,1.0,1.0
e5940724,1.0,1.0,1.0
e5955828,1.0,1.0,1.0
e5659900,0.0,1.0,0.0
e5854676,1.0,0.0,1.0
e5934172,0.0,0.0,1.0
e5950286,0.0,1.0,1.0
e5946744,0.0,1.0,1.0
e5571966,1.0,0.0,0.0
e5946282,1.0,1.0,1.0
e5606190,1.0,0.0,0.0
e5954390,1.0,1.0,1.0
e5679406,1.0,0.0,0.0
e5591142,1.0,0.0,0.0
e5675376,1.0,0.0,0.0
e5943384,0.0,1.0,1.0
e5647734,0.0,0.0,1.0
e5637278,1.0,0.0,0.0
e354834,0.0,1.0,0.0
e5604506,0.0,0.0,1.0
e5690748,1.0,0.0,0.0
e5951520,0.0,1.0,0.0
e5919630,1.0,1.0,0.0
e5522860,1.0,0.0,0.0
e5912090,0.0,1.0,1.0
e5931524,1.0,1.0,0.0
e5939912,0.0,0.0,1.0
e5940346,0.0,1.0,1.0
e5694400,0.0,1.0,0.0
e5868848,1.0,0.0,1.0
e5637490,0.0,1.0,0.0
e5828984,0.0,0.0,1.0
e5824668,1.0,1.0,1.0
e5894706,1.0,0.0,0.0
e5875606,0.0,1.0,0.0
e320562,0.0,0.0,0.0
e5880074,0.0,0.0,1.0
e5749778,1.0,1.0,1.0
e5635220,1.0,0.0,0.0
e5815868,0.0,1.0,1.0
e5622452,0.0,0.0,1.0
e5925680,1.0,1.0,0.0
e5773962,1.0,1.0,1.0
e326234,1.0,0.0,0.0
e5208482,1.0,0.0,0.0
e5937282,1.0,0.0,0.0
e5944402,0.0,1.0,1.0
e5955906,1.0,1.0,1.0
e5942412,1.0,1.0,0.0
e5949646,1.0,1.0,1.0
e5883386,1.0,0.0,0.0
e5890512,0.0,1.0,1.0
e5955338,1.0,1.0,1.0
e5812782,0.0,1.0,1.0
e5635594,0.0,1.0,1.0
e5949822,1.0,1.0,1.0
e5929934,1.0,1.0,1.0
e5934972,1.0,1.0,0.0
e5933596,1.0,0.0,0.0
e5935704,0.0,1.0,1.0
e5548412,1.0,0.0,0.0
e5669224,0.0,0.0,1.0
e341116,0.0,0.0,0.0
e5643164,0.0,1.0,1.0
e5097822,0.0,1.0,0.0
e5657288,1.0,0.0,0.0
e5891214,1.0,0.0,0.0
e343220,0.0,1.0,1.0
e5898452,1.0,1.0,1.0
e5950688,1.0,1.0,1.0
e354052,0.0,1.0,0.0
e5752616,1.0,0.0,1.0
e5570528,1.0,1.0,0.0
e5952680,1.0,0.0,0.0
e5953496,0.0,1.0,0.0
e5780494,1.0,0.0,0.0
e5943924,0.0,1.0,1.0
e347096,1.0,1.0,1.0
e5610860,1.0,0.0,0.0
e5754630,0.0,1.0,1.0
e5920700,1.0,1.0,1.0
e5893532,0.0,1.0,0.0
e5955008,1.0,1.0,1.0
e353468,1.0,0.0,0.0
e5676908,0.0,1.0,0.0
e5949262,1.0,1.0,1.0
e5941412,1.0,1.0,1.0
e5612694,1.0,0.0,0.0
e338072,0.0,1.0,0.0
e5936326,1.0,1.0,1.0
e5637306,1.0,0.0,0.0
e5739552,0.0,1.0,1.0
e5758906,0.0,1.0,0.0
e5891406,0.0,0.0,1.0
e5870416,1.0,0.0,0.0
e341244,1.0,0.0,0.0
e341246,1.0,0.0,0.0
e5954192,0.0,0.0,1.0
e5872308,0.0,1.0,1.0
e5891948,1.0,0.0,0.0
e5917814,1.0,1.0,1.0
e379964,0.0,1.0,0.0
e5907388,1.0,1.0,1.0
e5545424,0.0,1.0,1.0
e5895660,1.0,0.0,0.0
e5806140,1.0,1.0,1.0
e5610270,1.0,0.0,0.0
e5955490,1.0,1.0,1.0
e5677502,1.0,0.0,0.0
e5910540,1.0,1.0,0.0
e5942112,0.0,1.0,1.0
e5948150,1.0,1.0,1.0
e321236,1.0,0.0,0.0
e5883856,0.0,0.0,1.0
e5929852,0.0,1.0,1.0
e5379252,1.0,0.0,0.0
e5873766,1.0,0.0,0.0
e5950248,1.0,1.0,1.0
e5898408,1.0,0.0,0.0
e5863484,1.0,1.0,0.0
e5880922,0.0,1.0,0.0
e5951838,1.0,0.0,0.0
e5953922,0.0,1.0,1.0
e397680,1.0,0.0,0.0
e5949230,0.0,1.0,1.0
e5598176,1.0,0.0,0.0
e5910440,1.0,1.0,1.0
e5930348,0.0,1.0,0.0
e5938504,1.0,0.0,0.0
e5951804,0.0,1.0,1.0
e402014,0.0,1.0,0.0
e402016,0.0,0.0,1.0
e5872842,1.0,0.0,0.0
e5872844,0.0,1.0,0.0
e410976,0.0,0.0,0.0
e5885300,0.0,0.0,1.0
e5897838,0.0,1.0,0.0
e5839376,1.0,0.0,0.0
e5866706,0.0,1.0,1.0
e5941768,1.0,1.0,1.0
e5712908,0.0,1.0,1.0
e5941002,0.0,1.0,1.0
e5924636,1.0,1.0,1.0
e402472,1.0,0.0,0.0
e402474,0.0,1.0,1.0
e5632192,0.0,1.0,0.0
e5877656,0.0,0.0,1.0
e5877654,0.0,1.0,1.0
e5916414,1.0,0.0,1.0
e5282926,1.0,0.0,0.0
e5846798,1.0,1.0,1.0
e5941386,0.0,1.0,1.0
e5847070,1.0,0.0,1.0
e5887474,1.0,0.0,0.0
e5899150,1.0,0.0,0.0
e5889078,1.0,0.0,0.0
e5913492,0.0,1.0,1.0
e5917170,1.0,1.0,1.0
e5568120,0.0,1.0,0.0
e5609576,0.0,0.0,1.0
e5771592,0.0,1.0,1.0
e5568764,0.0,0.0,1.0
e5950236,1.0,1.0,1.0
e5169240,1.0,0.0,1.0
e5759982,0.0,1.0,1.0
e5631056,1.0,0.0,0.0
e5950420,1.0,1.0,1.0
e5923298,1.0,0.0,1.0
e5105144,0.0,0.0,0.0
e5918584,0.0,1.0,1.0
e5890130,1.0,0.0,0.0
e5950932,1.0,1.0,1.0
e352082,0.0,0.0,0.0
e5762816,1.0,1.0,1.0
e5397528,0.0,1.0,1.0
e357320,1.0,0.0,0.0
e357322,0.0,1.0,1.0
e5930000,1.0,0.0,0.0
e5940534,1.0,1.0,1.0
e5737728,0.0,1.0,1.0
e5785034,1.0,0.0,1.0
e5792038,0.0,1.0,1.0
e5911996,1.0,1.0,0.0
e417704,1.0,0.0,0.0
e5886446,1.0,0.0,0.0
e454404,0.0,0.0,0.0
e5633136,1.0,0.0,0.0
e5925510,1.0,1.0,1.0
e5897530,1.0,0.0,0.0
e5904108,0.0,1.0,1.0
e5934154,0.0,1.0,0.0
e5937614,1.0,0.0,1.0
e5928486,1.0,0.0,1.0
e5646128,0.0,1.0,0.0
e5954788,1.0,0.0,1.0
e5877518,1.0,1.0,1.0
e5947626,1.0,1.0,1.0
e5784222,0.0,1.0,1.0
e5885638,1.0,0.0,0.0
e5625446,1.0,1.0,1.0
e5916786,1.0,1.0,0.0
e5103558,0.0,0.0,0.0
e5837818,1.0,0.0,0.0
e5954994,1.0,1.0,1.0
e5951168,1.0,1.0,1.0
e5675102,0.0,1.0,1.0
e5118592,0.0,1.0,0.0
e5909712,1.0,1.0,1.0
e5339672,0.0,0.0,1.0
e5275348,0.0,1.0,1.0
e5884572,0.0,1.0,0.0
e5858480,1.0,1.0,1.0
e5658396,0.0,1.0,1.0
e5747500,0.0,1.0,1.0
e5946498,1.0,1.0,1.0
e447746,1.0,0.0,0.0
e5948602,1.0,1.0,1.0
e423822,1.0,0.0,0.0
e423824,1.0,0.0,0.0
e5955230,1.0,1.0,1.0
e5888952,1.0,0.0,0.0
e5933050,0.0,1.0,0.0
e5940040,1.0,1.0,0.0
e5874712,1.0,0.0,0.0
e5954410,1.0,1.0,1.0
e5615662,1.0,0.0,0.0
e5914032,0.0,1.0,1.0
e5953878,0.0,1.0,1.0
e5798862,0.0,1.0,1.0
e5506260,0.0,0.0,1.0
e5629044,0.0,1.0,0.0
e5072018,0.0,1.0,0.0
e5953816,0.0,1.0,1.0
e5954134,1.0,1.0,1.0
e5579520,1.0,0.0,0.0
e5844118,1.0,0.0,1.0
e419786,0.0,0.0,1.0
e5882316,1.0,0.0,0.0
e5950080,1.0,1.0,1.0
e5694608,1.0,0.0,0.0
e5910650,0.0,1.0,1.0
e5603766,0.0,0.0,1.0
e5791522,1.0,1.0,0.0
e5955222,1.0,1.0,1.0
e5455670,1.0,0.0,0.0
e499658,1.0,1.0,0.0
e5426192,0.0,1.0,0.0
e5893680,0.0,1.0,1.0
e466256,0.0,1.0,1.0
e466258,1.0,0.0,0.0
e5927034,1.0,1.0,1.0
e5500668,0.0,0.0,1.0
e441522,0.0,0.0,1.0
e5955834,1.0,1.0,1.0
e5934038,1.0,0.0,0.0
e5893030,0.0,1.0,1.0
e493474,0.0,1.0,1.0
e5595936,0.0,0.0,1.0
e5647454,0.0,1.0,1.0
e5948924,1.0,1.0,1.0
e5643276,0.0,0.0,1.0
e5828612,1.0,1.0,0.0
e5942934,0.0,1.0,1.0
e5941826,0.0,1.0,1.0
e5769960,0.0,1.0,0.0
e5778608,0.0,1.0,1.0
e5626066,0.0,1.0,0.0
e5945214,1.0,1.0,0.0
e5638714,1.0,0.0,0.0
e438158,0.0,1.0,0.0
e5869346,1.0,0.0,1.0
e496000,0.0,0.0,0.0
e5936988,0.0,1.0,1.0
e5937468,1.0,0.0,0.0
e5887254,0.0,1.0,1.0
e5891998,1.0,0.0,0.0
e5614752,1.0,1.0,1.0
e5955066,1.0,1.0,1.0
e5942180,1.0,1.0,0.0
e5875394,1.0,0.0,0.0
e5935740,1.0,0.0,0.0
e419180,1.0,0.0,0.0
e419182,1.0,0.0,0.0
e5955326,1.0,1.0,1.0
e5261196,1.0,0.0,0.0
e514892,1.0,0.0,0.0
e5519704,1.0,1.0,1.0
e5596902,1.0,0.0,0.0
e5891560,0.0,1.0,1.0
e5944206,1.0,1.0,0.0
e5873494,1.0,0.0,0.0
e5924022,1.0,1.0,1.0
e5546188,1.0,0.0,0.0
e5708078,0.0,1.0,1.0
e5938964,1.0,0.0,1.0
e5952876,0.0,1.0,0.0
e5954104,1.0,1.0,1.0
e5755090,0.0,1.0,1.0
e4983770,0.0,1.0,0.0
e455538,1.0,1.0,0.0
e5874054,0.0,1.0,0.0
e5954222,1.0,0.0,1.0
e5770026,0.0,1.0,1.0
e5614398,0.0,1.0,0.0
e5893284,0.0,1.0,0.0
e5561330,0.0,1.0,0.0
e5813448,1.0,0.0,1.0
e5760360,0.0,1.0,1.0
e5893614,1.0,0.0,0.0
e5627950,1.0,0.0,0.0
e5858780,1.0,1.0,0.0
e5946518,1.0,1.0,1.0
e5669544,1.0,0.0,0.0
e5880372,1.0,0.0,0.0
e5532938,1.0,0.0,1.0
e5870226,1.0,1.0,1.0
e5938150,1.0,0.0,0.0
e5633328,1.0,0.0,0.0
e5794572,0.0,1.0,1.0
e5883334,1.0,0.0,1.0
e5951860,1.0,0.0,0.0
e5953182,0.0,1.0,1.0
e5950014,1.0,1.0,1.0
e5877230,1.0,0.0,0.0
e5946116,0.0,1.0,1.0
e5863992,1.0,0.0,0.0
e434256,0.0,1.0,0.0
e5825814,1.0,0.0,1.0
e5842428,1.0,1.0,0.0
e5878874,0.0,0.0,1.0
e5927316,0.0,1.0,1.0
e5860522,1.0,1.0,1.0
e5626158,0.0,0.0,1.0
e5429238,0.0,1.0,0.0
e5826758,0.0,1.0,1.0
e445186,0.0,1.0,0.0
e5609292,0.0,1.0,0.0
e448634,0.0,0.0,0.0
e5950542,1.0,1.0,1.0
e5608582,0.0,1.0,0.0
e5867942,1.0,0.0,1.0
e465480,1.0,0.0,0.0
e5253626,0.0,0.0,1.0
e5893178,1.0,0.0,0.0
e5929198,0.0,1.0,1.0
e5553450,0.0,1.0,0.0
e5905412,0.0,1.0,1.0
e5955720,0.0,1.0,1.0
e5951226,0.0,1.0,1.0
e5954502,1.0,1.0,0.0
e5922408,1.0,1.0,1.0
e5924622,1.0,1.0,1.0
e5879852,0.0,1.0,1.0
e5891878,1.0,0.0,0.0
e5635320,0.0,0.0,1.0
e5937140,0.0,0.0,1.0
e5923932,1.0,1.0,1.0
e424460,1.0,0.0,0.0
e5941490,0.0,1.0,1.0
e5955522,1.0,1.0,1.0
e5928838,1.0,1.0,0.0
e5931744,0.0,0.0,1.0
e5632602,1.0,0.0,0.0
e5886332,1.0,0.0,0.0
e5927878,1.0,1.0,1.0
e5898948,1.0,0.0,0.0
e5877830,1.0,0.0,0.0
e5855572,1.0,1.0,0.0
e5893700,0.0,1.0,0.0
e5932544,0.0,1.0,0.0
e5945246,1.0,1.0,0.0
e5844120,0.0,1.0,1.0
e5954274,1.0,1.0,1.0
e5831140,1.0,1.0,1.0
e5940260,1.0,1.0,1.0
e483236,0.0,1.0,1.0
e5875902,1.0,0.0,0.0
e5867058,1.0,0.0,0.0
e5949030,1.0,1.0,1.0
e5887026,1.0,0.0,0.0
e5894250,1.0,1.0,1.0
e5881230,1.0,1.0,0.0
e5931638,1.0,1.0,0.0
e432100,0.0,0.0,1.0
e5931416,0.0,0.0,1.0
e5933238,0.0,0.0,1.0
e5879238,1.0,0.0,0.0
e5917080,0.0,1.0,1.0
e5893782,1.0,0.0,1.0
e5887410,0.0,1.0,0.0
e5890002,1.0,0.0,0.0
e5893768,0.0,1.0,1.0
e5892570,0.0,1.0,0.0
e5890020,1.0,0.0,0.0
e5920410,0.0,1.0,1.0
e5955442,1.0,1.0,1.0
e5934852,0.0,1.0,1.0
e5938212,1.0,0.0,0.0
e5743396,0.0,1.0,0.0
e5881324,1.0,0.0,0.0
e498930,0.0,1.0,1.0
e498932,1.0,1.0,0.0
e415936,0.0,1.0,0.0
e5907164,0.0,1.0,1.0
e5909036,0.0,1.0,1.0
e414920,1.0,0.0,0.0
e414922,0.0,1.0,1.0
e5922966,0.0,1.0,1.0
e5612586,0.0,0.0,1.0
e5552918,0.0,1.0,1.0
e5581656,0.0,1.0,0.0
e5948666,1.0,1.0,1.0
e5104626,0.0,0.0,0.0
e5291816,0.0,1.0,0.0
e5941380,0.0,1.0,0.0
e5626634,0.0,0.0,1.0
e5876620,0.0,1.0,1.0
e5125312,0.0,0.0,0.0
e597334,0.0,1.0,0.0
e5923030,1.0,1.0,1.0
e5939870,1.0,1.0,1.0
e5826754,1.0,1.0,1.0
e5587488,1.0,0.0,0.0
e5624422,0.0,1.0,1.0
e605134,0.0,0.0,0.0
e5105246,0.0,0.0,0.0
e5856672,0.0,1.0,1.0
e5601302,1.0,0.0,0.0
e5632384,1.0,1.0,0.0
e5500240,1.0,0.0,0.0
e5949426,1.0,1.0,1.0
e5925032,1.0,1.0,0.0
e5558134,1.0,0.0,0.0
e5907222,0.0,1.0,1.0
e5923926,1.0,0.0,1.0
e519540,1.0,0.0,0.0
e5952578,1.0,0.0,0.0
e561738,0.0,0.0,0.0
e575704,0.0,0.0,0.0
e5261328,1.0,1.0,1.0
e5675684,1.0,1.0,1.0
e5876386,1.0,0.0,0.0
e5950572,1.0,1.0,1.0
e5663254,0.0,1.0,0.0
e5638042,1.0,0.0,0.0
e5840332,1.0,0.0,1.0
e5948082,1.0,1.0,1.0
e5929414,0.0,1.0,1.0
e599514,1.0,0.0,0.0
e599516,0.0,1.0,1.0
e5365844,0.0,0.0,1.0
e5873272,0.0,0.0,1.0
e5637336,0.0,0.0,1.0
e5948608,1.0,1.0,1.0
e5631476,1.0,0.0,0.0
e5936122,1.0,0.0,0.0
e538380,0.0,1.0,1.0
e5949880,1.0,1.0,1.0
e5584106,1.0,0.0,0.0
e5949384,0.0,1.0,1.0
e5936772,1.0,1.0,1.0
e5427302,1.0,0.0,0.0
e5496298,1.0,0.0,0.0
e5926686,1.0,1.0,1.0
e5635670,0.0,1.0,0.0
e5821790,0.0,1.0,1.0
e5934816,1.0,0.0,0.0
e5938960,0.0,1.0,1.0
e5756500,1.0,1.0,1.0
e5954074,1.0,1.0,1.0
e5558920,1.0,0.0,0.0
e5912588,0.0,1.0,1.0
e5885068,0.0,0.0,1.0
e5637102,1.0,0.0,0.0
e5337268,1.0,0.0,1.0
e5629342,0.0,1.0,0.0
e5893106,1.0,0.0,0.0
e5065604,1.0,0.0,0.0
e5912332,0.0,1.0,1.0
e5898944,1.0,1.0,1.0
e5929734,1.0,1.0,1.0
e5954346,1.0,0.0,1.0
e601364,1.0,1.0,0.0
e5477604,0.0,1.0,0.0
e601366,1.0,1.0,0.0
e5631590,1.0,0.0,0.0
e5955394,1.0,1.0,1.0
e5723300,1.0,0.0,1.0
e5761052,0.0,1.0,1.0
e5617128,0.0,0.0,1.0
e5625014,0.0,1.0,0.0
e5942794,0.0,1.0,1.0
e5609052,0.0,1.0,0.0
e5607938,0.0,0.0,1.0
e5929354,1.0,1.0,0.0
e5949206,1.0,1.0,1.0
e5771140,1.0,0.0,1.0
e5493926,0.0,0.0,1.0
e5886610,1.0,0.0,0.0
e5879068,1.0,0.0,0.0
e5955552,1.0,1.0,1.0
e5740726,0.0,1.0,1.0
e5945006,0.0,1.0,1.0
e5596910,0.0,0.0,1.0
e5678368,0.0,1.0,0.0
e5837586,1.0,0.0,0.0
e5927222,0.0,1.0,1.0
e5929518,1.0,1.0,0.0
e5954140,1.0,1.0,1.0
e583938,1.0,0.0,0.0
e5183576,0.0,1.0,0.0
e5655654,1.0,0.0,0.0
e5937516,1.0,0.0,0.0
e5947122,0.0,1.0,1.0
e5915796,1.0,1.0,1.0
e5766212,0.0,1.0,1.0
e5872506,0.0,1.0,0.0
e5891558,0.0,0.0,1.0
e5903988,0.0,1.0,1.0
e5166960,1.0,0.0,1.0
e5862442,0.0,1.0,1.0
e5633752,0.0,0.0,1.0
e5935346,0.0,1.0,0.0
e5933274,1.0,1.0,1.0
e5109446,0.0,0.0,0.0
e5611434,1.0,0.0,0.0
e5949640,1.0,1.0,1.0
e5813040,1.0,1.0,1.0
e5937232,1.0,0.0,0.0
e5954500,1.0,1.0,1.0
e5935040,1.0,0.0,0.0
e5935042,0.0,1.0,1.0
e5631384,1.0,0.0,0.0
e581388,1.0,0.0,0.0
e5163066,1.0,0.0,0.0
e5920930,1.0,1.0,1.0
e5934470,0.0,1.0,1.0
e5938398,1.0,0.0,0.0
e5886084,0.0,0.0,1.0
e5911880,1.0,0.0,1.0
e5883108,1.0,0.0,0.0
e5885474,0.0,1.0,1.0
e5889894,1.0,0.0,0.0
e5852016,1.0,1.0,1.0
e5885618,0.0,0.0,1.0
e5636444,1.0,0.0,0.0
e5909332,0.0,1.0,1.0
e566040,1.0,0.0,0.0
e5618370,1.0,0.0,0.0
e5936126,0.0,0.0,1.0
e5933370,1.0,0.0,0.0
e5933372,0.0,1.0,1.0
e5926138,1.0,1.0,1.0
e5911658,0.0,1.0,1.0
e5817804,1.0,1.0,0.0
e5933742,1.0,0.0,0.0
e5937348,0.0,1.0,1.0
e611578,0.0,1.0,1.0
e611580,1.0,0.0,0.0
e5863682,1.0,1.0,1.0
e5936092,0.0,1.0,1.0
e5650704,1.0,0.0,0.0
e5914542,0.0,1.0,1.0
e5917282,0.0,1.0,1.0
e5464770,0.0,1.0,0.0
e5925498,1.0,0.0,1.0
e5694528,1.0,0.0,0.0
e5907676,0.0,1.0,1.0
e5703176,1.0,1.0,0.0
e5585054,1.0,0.0,0.0
e5952970,1.0,0.0,0.0
e5952868,0.0,1.0,1.0
e5953176,1.0,0.0,0.0
e5950154,1.0,1.0,0.0
e5955882,1.0,1.0,1.0
e5624200,1.0,0.0,0.0
e5834106,0.0,1.0,1.0
e5904000,0.0,1.0,1.0
e5634180,1.0,0.0,0.0
e5910180,0.0,1.0,1.0
e5813734,1.0,1.0,1.0
e5192094,0.0,1.0,0.0
e5930628,0.0,1.0,0.0
e5930272,1.0,0.0,0.0
e5952024,1.0,0.0,0.0
e5952546,1.0,1.0,0.0
e5944888,0.0,1.0,1.0
e5621980,0.0,1.0,0.0
e5654782,0.0,0.0,1.0
e5759480,0.0,1.0,1.0
e5874744,0.0,0.0,1.0
e5890484,0.0,1.0,0.0
e5624938,0.0,0.0,1.0
e5598636,0.0,0.0,1.0
e5620696,0.0,1.0,0.0
e5514984,0.0,1.0,1.0
e5347814,0.0,1.0,0.0
e5669488,1.0,0.0,0.0
e5936728,0.0,1.0,1.0
e5938218,1.0,0.0,0.0
e5672624,1.0,1.0,0.0
e5584054,0.0,1.0,1.0
e5454898,1.0,0.0,0.0
e5949468,1.0,1.0,1.0
e5580426,1.0,0.0,0.0
e5620568,0.0,1.0,0.0
e5359336,1.0,0.0,0.0
e5632526,1.0,0.0,0.0
e5347314,1.0,0.0,0.0
e5938322,1.0,1.0,0.0
e5948346,1.0,0.0,1.0
e529740,0.0,1.0,0.0
e5729824,0.0,1.0,0.0
e5933268,0.0,1.0,0.0
e5862444,1.0,1.0,1.0
e5937426,1.0,0.0,0.0
e5879338,0.0,1.0,1.0
e5892280,1.0,0.0,0.0
e536376,1.0,0.0,0.0
e5940268,1.0,1.0,1.0
e5891152,1.0,1.0,1.0
e5882066,1.0,0.0,0.0
e5939354,0.0,1.0,1.0
e5625036,1.0,0.0,0.0
e5949232,1.0,1.0,1.0
e5880960,1.0,0.0,0.0
e5680378,1.0,0.0,0.0
e5924438,1.0,1.0,1.0
e5914474,0.0,1.0,1.0
e5862022,1.0,1.0,1.0
e5681202,1.0,0.0,0.0
e5873140,1.0,0.0,0.0
e5631824,1.0,0.0,0.0
e5951384,1.0,1.0,1.0
e5780796,0.0,1.0,1.0
e5727918,0.0,1.0,0.0
e5622544,0.0,1.0,0.0
e5945642,1.0,0.0,1.0
e5944144,1.0,1.0,1.0
e5632934,1.0,0.0,0.0
e5081590,0.0,0.0,0.0
e5548642,0.0,1.0,0.0
e596536,1.0,0.0,0.0
e5954872,1.0,1.0,1.0
e5955756,1.0,1.0,1.0
e5620092,0.0,1.0,0.0
e538868,1.0,1.0,0.0
e5589010,1.0,0.0,0.0
e5617810,0.0,1.0,0.0
e5677390,0.0,1.0,0.0
e5877708,0.0,0.0,1.0
e5952056,1.0,0.0,0.0
e5953532,0.0,1.0,1.0
e542188,0.0,0.0,0.0
e5955912,1.0,1.0,1.0
e5947614,1.0,1.0,1.0
e525520,0.0,1.0,1.0
e525522,1.0,0.0,0.0
e5685436,1.0,0.0,0.0
e5939706,0.0,0.0,1.0
e5394306,0.0,0.0,1.0
e5633022,1.0,0.0,0.0
e591096,1.0,0.0,1.0
e5732240,1.0,1.0,0.0
e5841210,1.0,1.0,1.0
e5605796,1.0,0.0,0.0
e5942938,0.0,1.0,1.0
e5579768,0.0,1.0,0.0
e5827574,0.0,1.0,0.0
e5624336,1.0,0.0,0.0
e5952708,0.0,0.0,1.0
e5953694,1.0,1.0,1.0
e5853084,1.0,1.0,1.0
e5632182,1.0,0.0,0.0
e5945518,0.0,1.0,1.0
e5917340,1.0,1.0,1.0
e5568866,1.0,0.0,0.0
e5612684,0.0,0.0,1.0
e5850328,1.0,0.0,0.0
e5954742,1.0,1.0,1.0
e5632914,0.0,1.0,0.0
e5862076,1.0,0.0,0.0
e5922520,0.0,1.0,1.0
e5948180,1.0,1.0,1.0
e5954488,1.0,1.0,1.0
e5628130,1.0,0.0,0.0
e5906926,0.0,1.0,1.0
e5926310,1.0,1.0,1.0
e5929932,0.0,1.0,0.0
e5511750,1.0,0.0,0.0
e5935836,1.0,1.0,0.0
e5930852,0.0,1.0,1.0
e5930854,1.0,0.0,0.0
e5942048,1.0,1.0,1.0
e5719390,0.0,1.0,1.0
e5607364,1.0,0.0,0.0
e5926752,1.0,1.0,1.0
e5915040,1.0,1.0,1.0
e5821802,0.0,0.0,1.0
e537242,0.0,1.0,1.0
e5950578,1.0,1.0,1.0
e5774886,0.0,1.0,1.0
e5803826,1.0,1.0,0.0
e5874726,0.0,1.0,0.0
e5409474,1.0,0.0,0.0
e5877014,1.0,0.0,1.0
e5864444,1.0,1.0,1.0
e5938138,1.0,0.0,0.0
e629546,1.0,0.0,0.0
e5318512,1.0,0.0,0.0
e5924560,1.0,1.0,1.0
e5929298,1.0,1.0,1.0
e5900730,1.0,0.0,0.0
e5676692,1.0,1.0,0.0
e5633236,0.0,1.0,0.0
e5888562,1.0,0.0,0.0
e5876312,1.0,0.0,0.0
e5292028,1.0,0.0,0.0
e5477790,1.0,0.0,0.0
e5904348,0.0,1.0,1.0
e5606018,1.0,0.0,0.0
e632790,1.0,0.0,0.0
e632792,1.0,0.0,0.0
e5887304,1.0,0.0,0.0
e5890696,0.0,1.0,0.0
e5799058,1.0,1.0,1.0
e5885908,0.0,1.0,1.0
e5892300,1.0,0.0,0.0
e5913034,0.0,1.0,0.0
e717248,1.0,0.0,0.0
e5106556,0.0,0.0,0.0
e660514,0.0,1.0,1.0
e5904492,1.0,0.0,1.0
e715066,0.0,1.0,0.0
e5919886,1.0,1.0,1.0
e5851312,1.0,0.0,1.0
e5926550,1.0,1.0,1.0
e5619130,1.0,0.0,0.0
e692080,1.0,0.0,0.0
e5149382,1.0,0.0,0.0
e663314,0.0,0.0,0.0
e5630348,1.0,0.0,0.0
e5955622,1.0,1.0,1.0
e5878042,1.0,0.0,0.0
e5951868,1.0,1.0,1.0
e5941456,1.0,1.0,1.0
e5954234,1.0,1.0,1.0
e5951232,0.0,1.0,1.0
e676460,1.0,0.0,1.0
e5633592,0.0,0.0,1.0
e5883088,1.0,0.0,0.0
e5553870,0.0,0.0,1.0
e5623890,1.0,0.0,0.0
e5954378,1.0,1.0,1.0
e5618320,1.0,0.0,0.0
e5865156,0.0,1.0,1.0
e5689440,1.0,0.0,0.0
e5752534,0.0,1.0,1.0
e5913028,0.0,1.0,0.0
e5900560,0.0,1.0,1.0
e653574,1.0,0.0,0.0
e5547290,0.0,1.0,1.0
e5856070,1.0,1.0,0.0
e5942328,1.0,1.0,1.0
e5878558,1.0,0.0,0.0
e649064,1.0,0.0,0.0
e649066,1.0,0.0,0.0
e5921820,0.0,1.0,1.0
e5431234,1.0,0.0,0.0
e5659696,0.0,1.0,0.0
e5930422,0.0,0.0,1.0
e5914352,0.0,1.0,1.0
e5806730,0.0,1.0,1.0
e5723142,0.0,1.0,1.0
e5881460,1.0,0.0,0.0
e5890906,0.0,1.0,1.0
e5780080,1.0,1.0,1.0
e674404,0.0,1.0,1.0
e674406,0.0,1.0,1.0
e5892734,1.0,1.0,1.0
e5636780,1.0,0.0,0.0
e5910208,0.0,1.0,1.0
e5624732,0.0,0.0,1.0
e5922826,1.0,1.0,0.0
e5949346,1.0,1.0,1.0
e5929222,1.0,1.0,0.0
e5947070,1.0,1.0,1.0
e5950408,1.0,1.0,1.0
e5676994,1.0,0.0,0.0
e5826732,0.0,1.0,1.0
e5456088,1.0,0.0,0.0
e5510580,0.0,1.0,0.0
e5944844,1.0,1.0,1.0
e5783498,0.0,1.0,1.0
e5636094,1.0,0.0,0.0
e5894244,1.0,1.0,0.0
e5949250,1.0,1.0,1.0
e5920406,1.0,1.0,1.0
e5937170,1.0,1.0,0.0
e5627156,1.0,0.0,0.0
e5875272,1.0,0.0,0.0
e5912468,0.0,1.0,1.0
e5489132,0.0,0.0,1.0
