,0,1,2,3
e5706676,1.0,0.0,0.0,1.0
e5656900,1.0,1.0,1.0,0.0
e5717582,1.0,1.0,1.0,1.0
e5624390,1.0,0.0,1.0,0.0
e5623492,1.0,0.0,0.0,0.0
e50030,0.0,0.0,1.0,1.0
e5260456,0.0,1.0,0.0,0.0
e5587614,0.0,1.0,1.0,1.0
e5172784,1.0,0.0,0.0,0.0
e5255236,1.0,1.0,0.0,0.0
e4967380,1.0,0.0,0.0,0.0
e5155160,0.0,1.0,0.0,0.0
e5460262,1.0,0.0,0.0,1.0
e5169402,0.0,1.0,0.0,0.0
e5631314,1.0,0.0,0.0,0.0
e5618774,1.0,0.0,1.0,1.0
e5720704,1.0,1.0,1.0,1.0
e5706934,0.0,1.0,1.0,0.0
e5718806,1.0,0.0,0.0,1.0
e5119906,0.0,0.0,0.0,1.0
e5459872,0.0,1.0,1.0,1.0
e5096338,0.0,1.0,1.0,0.0
e40612,1.0,0.0,0.0,0.0
e4816444,1.0,0.0,0.0,0.0
e5528062,0.0,1.0,1.0,0.0
e5716498,1.0,1.0,1.0,1.0
e5195322,1.0,0.0,0.0,0.0
e5135466,1.0,0.0,0.0,0.0
e5356022,0.0,0.0,0.0,1.0
e5714060,1.0,1.0,1.0,0.0
e5715012,0.0,1.0,1.0,0.0
e14648,0.0,0.0,1.0,0.0
e14650,0.0,1.0,0.0,0.0
e880,0.0,0.0,1.0,0.0
e5243090,1.0,0.0,0.0,0.0
e882,0.0,0.0,1.0,1.0
e5014958,0.0,1.0,0.0,0.0
e5222874,1.0,0.0,0.0,0.0
e5719742,1.0,0.0,0.0,0.0
e5305282,1.0,0.0,0.0,0.0
e5425464,1.0,0.0,1.0,1.0
e5719096,1.0,1.0,1.0,1.0
e5646340,0.0,0.0,1.0,0.0
e5716258,1.0,1.0,1.0,1.0
e5696566,0.0,1.0,1.0,1.0
e5076008,0.0,0.0,1.0,0.0
e5641408,1.0,0.0,1.0,1.0
e64172,1.0,0.0,0.0,0.0
e5066570,0.0,1.0,1.0,0.0
e5637640,1.0,0.0,0.0,1.0
e5584850,1.0,1.0,1.0,0.0
e5315684,1.0,0.0,0.0,0.0
e5422336,0.0,1.0,1.0,0.0
e5168734,1.0,1.0,0.0,1.0
e26600,1.0,0.0,0.0,0.0
e5194502,1.0,0.0,0.0,0.0
e5606800,1.0,1.0,1.0,1.0
e5568882,0.0,1.0,1.0,1.0
e5045904,0.0,0.0,1.0,0.0
e5657748,1.0,0.0,0.0,0.0
e5704030,1.0,0.0,1.0,1.0
e5246856,1.0,0.0,0.0,0.0
e5672988,0.0,0.0,1.0,1.0
e5613872,1.0,0.0,0.0,1.0
e5282004,1.0,0.0,0.0,1.0
e37076,0.0,0.0,1.0,0.0
e4999826,0.0,1.0,0.0,0.0
e354,0.0,1.0,0.0,0.0
e5134128,0.0,0.0,1.0,1.0
e5538586,1.0,0.0,1.0,0.0
e5706160,1.0,0.0,0.0,0.0
e4999164,0.0,0.0,1.0,0.0
e5196724,0.0,0.0,1.0,0.0
e5619840,0.0,1.0,0.0,1.0
e5210422,0.0,0.0,0.0,1.0
e5632250,1.0,0.0,0.0,1.0
e55010,0.0,1.0,0.0,0.0
e5253132,0.0,0.0,1.0,0.0
e5710252,1.0,0.0,0.0,0.0
e5647274,1.0,0.0,0.0,0.0
e10890,1.0,1.0,1.0,0.0
e5239112,0.0,1.0,0.0,0.0
e5719256,0.0,1.0,1.0,1.0
e5671648,0.0,1.0,0.0,1.0
e5189758,0.0,1.0,0.0,1.0
e5651312,0.0,0.0,1.0,0.0
e7344,0.0,0.0,0.0,1.0
e7346,0.0,0.0,1.0,0.0
e5588870,0.0,1.0,1.0,1.0
e5136968,0.0,0.0,1.0,0.0
e5354956,1.0,0.0,0.0,1.0
e5525142,0.0,1.0,1.0,0.0
e5717212,1.0,1.0,1.0,1.0
e5582990,0.0,1.0,1.0,0.0
e5644956,1.0,0.0,0.0,1.0
e5714620,1.0,1.0,1.0,1.0
e5658938,0.0,1.0,1.0,0.0
e5662136,0.0,0.0,0.0,1.0
e5189868,1.0,0.0,0.0,0.0
e5697098,0.0,1.0,1.0,1.0
e4814338,0.0,0.0,1.0,0.0
e5451584,0.0,0.0,1.0,0.0
e5118056,1.0,0.0,0.0,0.0
e73894,1.0,1.0,0.0,0.0
e5252660,1.0,0.0,0.0,0.0
e5699744,1.0,1.0,1.0,0.0
e5255990,0.0,1.0,0.0,0.0
e4767558,0.0,0.0,1.0,0.0
e5345492,1.0,0.0,0.0,1.0
e5571590,1.0,1.0,1.0,1.0
e5679054,1.0,0.0,0.0,1.0
e5660128,0.0,0.0,0.0,1.0
e5565700,1.0,0.0,0.0,1.0
e5467024,1.0,0.0,1.0,0.0
e5660006,1.0,1.0,0.0,1.0
e83510,0.0,1.0,0.0,1.0
e5721368,1.0,1.0,1.0,1.0
e5503202,0.0,1.0,0.0,1.0
e5720366,1.0,1.0,1.0,1.0
e5354902,0.0,1.0,1.0,0.0
e5720586,1.0,0.0,1.0,1.0
e5525080,0.0,1.0,1.0,0.0
e5201862,0.0,1.0,0.0,0.0
e5677734,1.0,1.0,1.0,0.0
e5709660,1.0,0.0,0.0,1.0
e5709662,1.0,0.0,1.0,1.0
e5259292,0.0,1.0,0.0,0.0
e5713520,0.0,1.0,1.0,0.0
e5688830,1.0,1.0,1.0,0.0
e4878606,1.0,1.0,0.0,0.0
e5236712,1.0,0.0,0.0,0.0
e5243630,0.0,1.0,0.0,0.0
e5547978,0.0,1.0,1.0,0.0
e5718068,1.0,1.0,1.0,1.0
e5719452,1.0,1.0,1.0,0.0
e5673932,1.0,0.0,0.0,1.0
e5243342,1.0,0.0,0.0,0.0
e5254060,0.0,0.0,1.0,0.0
e5666020,0.0,0.0,1.0,0.0
e5524990,0.0,1.0,0.0,0.0
e5689418,0.0,1.0,1.0,1.0
e5113186,0.0,0.0,1.0,0.0
e5709706,1.0,0.0,0.0,0.0
e5715122,1.0,0.0,0.0,1.0
e5715300,1.0,1.0,1.0,1.0
e5622042,1.0,1.0,1.0,1.0
e92410,1.0,0.0,0.0,0.0
e92412,0.0,0.0,1.0,0.0
e5603206,0.0,1.0,1.0,1.0
e5243376,0.0,0.0,0.0,1.0
e5501718,0.0,1.0,1.0,0.0
e5305280,1.0,1.0,0.0,1.0
e12132,1.0,1.0,1.0,1.0
e79818,0.0,1.0,1.0,0.0
e5125950,0.0,0.0,1.0,0.0
e5177202,0.0,1.0,1.0,0.0
e5246822,1.0,0.0,0.0,0.0
e83770,1.0,0.0,0.0,0.0
e85096,0.0,0.0,1.0,0.0
e5443920,1.0,0.0,0.0,0.0
e5676420,0.0,1.0,1.0,1.0
e5449040,0.0,1.0,1.0,0.0
e5220062,0.0,1.0,0.0,0.0
e4982352,0.0,0.0,0.0,1.0
e5202864,0.0,0.0,0.0,1.0
e5650148,0.0,0.0,0.0,1.0
e5720472,1.0,1.0,1.0,0.0
e5216876,1.0,1.0,1.0,0.0
e19724,0.0,1.0,0.0,0.0
e5712968,1.0,1.0,1.0,1.0
e5254402,0.0,1.0,0.0,0.0
e5337442,1.0,0.0,0.0,1.0
e5440974,1.0,0.0,0.0,1.0
e76588,1.0,0.0,1.0,0.0
e5054860,0.0,1.0,0.0,1.0
e5527542,0.0,0.0,1.0,0.0
e5210324,0.0,0.0,1.0,0.0
e5647726,0.0,0.0,0.0,1.0
e5712774,0.0,0.0,1.0,1.0
e5646346,0.0,1.0,0.0,0.0
e5437978,0.0,1.0,0.0,1.0
e5632970,1.0,1.0,1.0,0.0
e5656428,1.0,0.0,0.0,1.0
e5236632,1.0,0.0,0.0,0.0
e5709154,1.0,1.0,1.0,0.0
e4796264,0.0,0.0,1.0,0.0
e5639152,1.0,1.0,1.0,1.0
e5719838,1.0,0.0,0.0,0.0
e5363020,0.0,0.0,0.0,1.0
e69884,0.0,1.0,0.0,0.0
e5244232,0.0,1.0,0.0,0.0
e5360632,1.0,0.0,0.0,1.0
e5529846,0.0,1.0,1.0,0.0
e5720926,1.0,1.0,1.0,0.0
e5696164,1.0,1.0,1.0,1.0
e5243132,1.0,0.0,0.0,0.0
e5113574,1.0,1.0,0.0,1.0
e5695486,1.0,1.0,1.0,0.0
e5411592,0.0,1.0,1.0,0.0
e5355286,1.0,0.0,0.0,0.0
e5068886,0.0,0.0,1.0,0.0
e8084,0.0,1.0,1.0,0.0
e5159464,1.0,1.0,0.0,0.0
e4815278,1.0,0.0,0.0,0.0
e5238594,0.0,1.0,0.0,0.0
e5717338,1.0,1.0,1.0,1.0
e5468850,1.0,1.0,0.0,0.0
e5523420,1.0,1.0,0.0,0.0
e5660150,1.0,0.0,0.0,1.0
e5697120,0.0,1.0,1.0,0.0
e5705412,1.0,1.0,1.0,1.0
e5718778,1.0,1.0,1.0,1.0
e5057262,0.0,1.0,0.0,0.0
e5110152,1.0,0.0,0.0,1.0
e4789034,0.0,0.0,0.0,0.0
e5647948,1.0,1.0,0.0,0.0
e5544366,0.0,1.0,1.0,1.0
e138136,0.0,0.0,0.0,1.0
e5060994,1.0,1.0,0.0,0.0
e5282938,1.0,0.0,0.0,0.0
e5623224,0.0,1.0,1.0,1.0
e187994,0.0,0.0,0.0,1.0
e5677498,1.0,0.0,0.0,1.0
e5244522,0.0,1.0,0.0,0.0
e183952,0.0,1.0,1.0,0.0
e5414460,1.0,0.0,0.0,1.0
e5703186,1.0,1.0,1.0,1.0
e5119576,0.0,0.0,0.0,1.0
e5305086,1.0,0.0,0.0,0.0
e131578,1.0,0.0,0.0,0.0
e5628392,1.0,1.0,0.0,0.0
e5719366,1.0,1.0,0.0,0.0
e5377690,1.0,0.0,1.0,0.0
e115664,1.0,0.0,1.0,0.0
e5053254,1.0,0.0,0.0,0.0
e5286326,0.0,0.0,0.0,1.0
e4836302,1.0,0.0,0.0,1.0
e5586750,1.0,0.0,0.0,1.0
e5610792,1.0,0.0,1.0,1.0
e5717830,1.0,1.0,1.0,0.0
e187282,1.0,0.0,0.0,0.0
e5679100,0.0,1.0,1.0,1.0
e5229678,1.0,0.0,0.0,0.0
e5694608,1.0,1.0,1.0,1.0
e4753312,0.0,1.0,1.0,0.0
e5650836,1.0,0.0,0.0,0.0
e5655852,1.0,0.0,0.0,0.0
e5720126,1.0,0.0,0.0,0.0
e5658006,0.0,1.0,0.0,0.0
e5666546,1.0,0.0,1.0,0.0
e5312304,1.0,0.0,0.0,1.0
e5050452,0.0,0.0,0.0,1.0
e5232316,0.0,0.0,1.0,0.0
e5686292,1.0,1.0,0.0,1.0
e5706544,1.0,1.0,1.0,1.0
e190080,1.0,0.0,1.0,0.0
e5253102,0.0,0.0,0.0,1.0
e190084,1.0,0.0,1.0,1.0
e5680112,0.0,0.0,1.0,0.0
e5253788,1.0,0.0,0.0,0.0
e5532466,0.0,0.0,0.0,1.0
e5633080,1.0,1.0,1.0,1.0
e150782,1.0,0.0,0.0,0.0
e150784,1.0,0.0,0.0,0.0
e5241230,0.0,0.0,0.0,1.0
e5719300,0.0,1.0,0.0,1.0
e5720144,1.0,1.0,1.0,0.0
e5663928,1.0,1.0,1.0,1.0
e5494850,0.0,1.0,1.0,0.0
e5625118,1.0,1.0,1.0,1.0
e5352494,1.0,0.0,1.0,1.0
e5706352,1.0,0.0,0.0,0.0
e5718324,1.0,1.0,1.0,0.0
e5141304,0.0,0.0,0.0,1.0
e5636846,1.0,0.0,0.0,1.0
e4797782,0.0,1.0,0.0,0.0
e5719802,0.0,0.0,0.0,1.0
e5707092,1.0,0.0,0.0,0.0
e5718892,1.0,1.0,1.0,1.0
e5255884,1.0,0.0,0.0,0.0
e5715556,1.0,1.0,1.0,1.0
e139130,0.0,1.0,0.0,1.0
e4841170,1.0,0.0,1.0,0.0
e5064576,1.0,0.0,0.0,0.0
e5121252,1.0,0.0,0.0,0.0
e5718918,1.0,1.0,1.0,0.0
e5690184,0.0,1.0,1.0,0.0
e5651308,0.0,1.0,1.0,0.0
e5717526,1.0,1.0,1.0,1.0
e124738,0.0,0.0,1.0,0.0
e5718752,1.0,0.0,1.0,0.0
e5192926,1.0,0.0,0.0,0.0
e5700156,0.0,1.0,1.0,1.0
e5559172,1.0,1.0,1.0,0.0
e191650,0.0,0.0,1.0,1.0
e5721210,1.0,1.0,1.0,1.0
e5713000,1.0,0.0,0.0,1.0
e5107314,0.0,0.0,0.0,1.0
e5659250,1.0,0.0,0.0,0.0
e5663638,0.0,1.0,0.0,0.0
e5637538,1.0,1.0,0.0,1.0
e5574518,1.0,1.0,1.0,0.0
e5680446,1.0,0.0,0.0,0.0
e5691966,0.0,1.0,1.0,0.0
e5708628,1.0,0.0,0.0,1.0
e5228208,1.0,0.0,0.0,1.0
e5706290,1.0,0.0,0.0,1.0
e5041690,0.0,0.0,0.0,1.0
e5685012,1.0,0.0,1.0,1.0
e5678298,0.0,1.0,1.0,0.0
e5707696,0.0,0.0,0.0,1.0
e5234764,0.0,1.0,0.0,0.0
e5250686,0.0,0.0,1.0,0.0
e5539732,1.0,1.0,0.0,0.0
e5421284,1.0,0.0,0.0,0.0
e185598,1.0,0.0,1.0,0.0
e5186874,1.0,1.0,0.0,0.0
e5710980,1.0,0.0,0.0,1.0
e5612028,1.0,1.0,1.0,1.0
e4768066,0.0,1.0,0.0,0.0
e5715550,1.0,1.0,1.0,0.0
e4951432,0.0,0.0,0.0,1.0
e5642474,1.0,0.0,1.0,1.0
e5717206,1.0,1.0,1.0,1.0
e5208148,0.0,0.0,1.0,0.0
e5208234,0.0,1.0,0.0,0.0
e5708012,1.0,1.0,1.0,0.0
e5673840,1.0,0.0,0.0,1.0
e5705334,1.0,1.0,1.0,0.0
e5170338,0.0,1.0,1.0,0.0
e5611008,1.0,0.0,0.0,0.0
e5434624,0.0,1.0,1.0,0.0
e5582700,1.0,0.0,0.0,0.0
e5638224,1.0,1.0,1.0,1.0
e5689658,0.0,1.0,1.0,0.0
e4789866,0.0,0.0,0.0,0.0
e5239770,1.0,0.0,0.0,0.0
e5632030,1.0,1.0,1.0,0.0
e5288064,1.0,0.0,0.0,0.0
e110934,1.0,1.0,0.0,1.0
e5531276,0.0,1.0,1.0,0.0
e5683222,1.0,1.0,1.0,1.0
e5660594,0.0,1.0,1.0,0.0
e5135614,0.0,1.0,0.0,0.0
e5350148,1.0,0.0,0.0,0.0
e5232384,0.0,0.0,0.0,1.0
e5283972,1.0,0.0,0.0,0.0
e5712158,1.0,1.0,1.0,1.0
e5629878,1.0,0.0,0.0,1.0
e4940552,1.0,0.0,0.0,1.0
e153034,0.0,1.0,1.0,0.0
e5431974,1.0,0.0,0.0,1.0
e108608,0.0,1.0,0.0,0.0
e5709434,1.0,1.0,1.0,1.0
e5719608,1.0,0.0,0.0,1.0
e5097742,1.0,0.0,0.0,0.0
e5719606,1.0,0.0,0.0,0.0
e5716798,1.0,1.0,1.0,0.0
e5221802,0.0,1.0,0.0,0.0
e184384,0.0,1.0,0.0,0.0
e184386,0.0,0.0,1.0,0.0
e5644332,1.0,1.0,1.0,1.0
e5311928,0.0,1.0,0.0,1.0
e5626142,1.0,1.0,0.0,0.0
e193376,1.0,0.0,0.0,0.0
e5664414,1.0,0.0,0.0,1.0
e5230352,1.0,0.0,0.0,0.0
e5708214,1.0,1.0,1.0,1.0
e5295876,1.0,0.0,0.0,0.0
e5650512,0.0,1.0,1.0,1.0
e5648482,0.0,1.0,0.0,0.0
e5660726,0.0,0.0,1.0,0.0
e5672102,0.0,1.0,1.0,1.0
e5231562,0.0,0.0,1.0,0.0
e5700634,1.0,1.0,1.0,1.0
e5529674,0.0,1.0,1.0,0.0
e5645274,1.0,1.0,1.0,1.0
e5697180,1.0,0.0,1.0,1.0
e5259448,0.0,1.0,0.0,0.0
e5367994,0.0,1.0,1.0,0.0
e5717688,1.0,1.0,1.0,1.0
e4966204,0.0,1.0,1.0,0.0
e5213818,0.0,0.0,1.0,0.0
e5720068,1.0,1.0,1.0,1.0
e5674520,1.0,0.0,0.0,1.0
e5657626,1.0,0.0,0.0,1.0
e5711892,1.0,1.0,1.0,1.0
e128104,0.0,1.0,0.0,0.0
e126494,0.0,0.0,1.0,1.0
e5263960,0.0,0.0,1.0,0.0
e5710444,1.0,1.0,1.0,1.0
e5191862,1.0,0.0,0.0,0.0
e5413342,0.0,1.0,1.0,0.0
e5694144,0.0,1.0,1.0,1.0
e5221638,0.0,0.0,1.0,0.0
e5447938,0.0,1.0,0.0,1.0
e5229194,0.0,1.0,0.0,0.0
e5204346,0.0,0.0,1.0,0.0
e5719524,0.0,1.0,1.0,0.0
e5720106,1.0,0.0,0.0,1.0
e4754040,0.0,1.0,0.0,0.0
e5259138,1.0,0.0,0.0,1.0
e5348552,1.0,1.0,0.0,0.0
e5718210,1.0,1.0,1.0,1.0
e5306002,1.0,0.0,0.0,0.0
e5111262,0.0,1.0,0.0,0.0
e5536674,0.0,1.0,0.0,1.0
e5657400,0.0,1.0,0.0,0.0
e145622,1.0,1.0,0.0,1.0
e5672640,1.0,1.0,1.0,1.0
e5652154,1.0,0.0,0.0,1.0
e5718860,1.0,0.0,0.0,1.0
e5657844,1.0,0.0,0.0,0.0
e132062,1.0,0.0,0.0,0.0
e5241178,0.0,1.0,0.0,0.0
e5296080,1.0,0.0,0.0,0.0
e5393294,0.0,1.0,1.0,1.0
e5170306,1.0,0.0,0.0,0.0
e5507922,0.0,1.0,1.0,0.0
e5718862,1.0,0.0,0.0,1.0
e5221626,0.0,0.0,1.0,0.0
e5241596,0.0,1.0,0.0,0.0
e5375170,1.0,1.0,0.0,0.0
e5672606,1.0,1.0,0.0,0.0
e5295094,1.0,0.0,0.0,0.0
e111110,0.0,0.0,1.0,1.0
e5119010,0.0,0.0,0.0,1.0
e5667204,1.0,0.0,0.0,1.0
e5259782,1.0,0.0,0.0,0.0
e4840734,1.0,0.0,0.0,0.0
e4979312,1.0,0.0,0.0,0.0
e5697114,1.0,1.0,1.0,1.0
e5655860,1.0,0.0,0.0,1.0
e5220650,1.0,0.0,1.0,0.0
e4919932,1.0,1.0,1.0,0.0
e5257484,0.0,0.0,0.0,1.0
e5273354,0.0,0.0,0.0,1.0
e5496162,0.0,1.0,0.0,0.0
e5719828,0.0,0.0,1.0,0.0
e117090,0.0,0.0,1.0,0.0
e5551292,1.0,0.0,0.0,1.0
e5690832,0.0,1.0,1.0,0.0
e5556196,1.0,0.0,1.0,0.0
e5712840,1.0,1.0,1.0,0.0
e5560276,1.0,1.0,0.0,0.0
e5692130,0.0,0.0,1.0,1.0
e5238754,1.0,0.0,0.0,0.0
e5237260,1.0,0.0,0.0,0.0
e5462852,0.0,1.0,0.0,1.0
e5538136,0.0,0.0,1.0,1.0
e5567228,0.0,1.0,1.0,1.0
e5713166,0.0,1.0,1.0,0.0
e5717538,1.0,1.0,1.0,1.0
e5464120,0.0,1.0,1.0,0.0
e5642990,1.0,0.0,0.0,1.0
e5699852,1.0,1.0,1.0,1.0
e5370958,0.0,1.0,1.0,0.0
e5251206,0.0,1.0,0.0,0.0
e5717784,1.0,1.0,1.0,1.0
e5224466,0.0,1.0,1.0,1.0
e5706736,1.0,0.0,0.0,0.0
e5636058,1.0,1.0,0.0,0.0
e164834,0.0,1.0,0.0,0.0
e5253720,1.0,0.0,0.0,0.0
e5151598,1.0,0.0,0.0,0.0
e5419750,1.0,1.0,0.0,0.0
e5651258,0.0,1.0,0.0,0.0
e5645020,0.0,0.0,0.0,1.0
e5374824,0.0,0.0,0.0,1.0
e5161746,0.0,1.0,0.0,0.0
e5717514,1.0,1.0,1.0,1.0
e5164468,1.0,0.0,0.0,0.0
e5311922,0.0,1.0,1.0,0.0
e5715754,1.0,1.0,1.0,1.0
e5714828,1.0,1.0,1.0,1.0
e5153328,0.0,1.0,1.0,0.0
e5717772,1.0,1.0,1.0,1.0
e5240640,1.0,0.0,0.0,0.0
e5695076,0.0,1.0,1.0,1.0
e5165598,0.0,1.0,0.0,0.0
e5050062,1.0,0.0,0.0,0.0
e5246526,0.0,1.0,0.0,0.0
e151362,1.0,0.0,0.0,0.0
e5719368,1.0,0.0,0.0,0.0
e5109490,1.0,0.0,0.0,0.0
e4808572,0.0,0.0,0.0,1.0
e4965060,0.0,0.0,0.0,1.0
e5707344,0.0,0.0,0.0,1.0
e5106038,1.0,0.0,1.0,0.0
e5618198,1.0,1.0,1.0,1.0
e5267410,0.0,1.0,1.0,0.0
e5216836,0.0,1.0,0.0,0.0
e5688384,0.0,1.0,1.0,0.0
e5697282,1.0,1.0,1.0,0.0
e5715430,1.0,1.0,1.0,0.0
e5170292,0.0,1.0,0.0,0.0
e4807498,0.0,0.0,0.0,0.0
e5695104,0.0,1.0,1.0,0.0
e5680178,1.0,0.0,0.0,1.0
e5241004,0.0,0.0,0.0,1.0
e5694058,1.0,1.0,1.0,0.0
e5709532,0.0,0.0,0.0,1.0
e5658012,1.0,1.0,0.0,0.0
e5715652,1.0,1.0,1.0,0.0
e5371680,0.0,1.0,1.0,0.0
e5271616,1.0,1.0,0.0,1.0
